date,C1,C2,C3,C4,C5,C6,C7,C8,label
2021-02-01 09:10:00,137542.0,38314.0,464066.0,464938.0,78314.0,4167980,1684869,781724,0
2021-02-01 09:20:00,145967.0,36920.0,495017.0,496529.0,82708.0,4181464,1674364,805641,0
2021-02-01 09:30:00,156075.0,36715.0,543253.0,547166.0,88349.0,4246930,1678673,867296,0
2021-02-01 09:40:00,164149.0,35602.0,565520.0,568291.0,92300.0,4195105,1661674,901717,0
2021-02-01 09:50:00,171813.0,36015.0,583568.0,585935.0,96347.0,4225895,1678201,943946,0
2021-02-01 10:00:00,185924.0,37021.0,655138.0,660880.0,104725.0,4235884,1680225,1074372,0
2021-02-01 10:10:00,187035.0,36720.0,658996.0,665737.0,104932.0,4122735,1619405,1078680,0
2021-02-01 10:20:00,190935.0,36302.0,653269.0,658457.0,106582.0,4090726,1603271,1074289,0
2021-02-01 10:30:00,198198.0,36386.0,687396.0,690495.0,110117.0,4151593,1620863,1129436,0
2021-02-01 10:40:00,198035.0,36221.0,680294.0,683680.0,109808.0,4158943,1597976,1111129,0
2021-02-01 10:50:00,200884.0,35699.0,681979.0,683872.0,110933.0,4129630,1601461,1116611,0
2021-02-01 11:00:00,206272.0,35809.0,708931.0,713574.0,114003.0,4172970,1610589,1157361,0
2021-02-01 11:10:00,205315.0,34894.0,704613.0,708497.0,112844.0,4109564,1580129,1129315,0
2021-02-01 11:20:00,203714.0,34376.0,691576.0,694942.0,111303.0,4131171,1603401,1105002,0
2021-02-01 11:30:00,201332.0,34313.0,697614.0,700352.0,110391.0,4218313,1657121,1105387,0
2021-02-01 11:40:00,196200.0,34059.0,675688.0,677511.0,107451.0,4273615,1673857,1078193,0
2021-02-01 11:50:00,190319.0,34483.0,652831.0,656533.0,104380.0,4379192,1753529,1054571,0
2021-02-01 12:00:00,181638.0,34688.0,624242.0,628151.0,99500.0,4489739,1843351,1012335,0
2021-02-01 12:10:00,170236.0,33803.0,592370.0,595714.0,92670.0,4344697,1756801,957347,0
2021-02-01 12:20:00,166752.0,33357.0,577644.0,580283.0,90652.0,4324340,1771871,930999,0
2021-02-01 12:30:00,166808.0,33587.0,583420.0,587931.0,89655.0,4370084,1795284,924458,0
2021-02-01 12:40:00,167085.0,34258.0,581553.0,585101.0,89679.0,4358838,1779219,917966,0
2021-02-01 12:50:00,171797.0,34499.0,586042.0,588739.0,91955.0,4521626,1857204,941161,0
2021-02-01 13:00:00,181464.0,35018.0,640338.0,644449.0,99060.0,4513917,1871912,1031537,0
2021-02-01 13:10:00,185226.0,33847.0,652872.0,659163.0,100977.0,4338145,1753709,1031029,0
2021-02-01 13:20:00,190642.0,34268.0,649266.0,652708.0,103089.0,4331064,1738932,1014825,0
2021-02-01 13:30:00,193959.0,33656.0,659910.0,662980.0,105778.0,4329502,1763276,1034629,0
2021-02-01 13:40:00,193920.0,33365.0,659705.0,663749.0,105719.0,4287419,1728914,1036590,0
2021-02-01 13:50:00,194551.0,33253.0,669354.0,673479.0,106092.0,4372126,1740615,1042532,0
2021-02-01 14:00:00,197663.0,33498.0,683331.0,688621.0,108708.0,4413531,1745252,1071424,0
2021-02-01 14:10:00,196121.0,33141.0,675790.0,680934.0,107591.0,4280755,1690497,1052237,0
2021-02-01 14:20:00,195523.0,33196.0,671758.0,675432.0,105844.0,4268170,1679451,1044099,0
2021-02-01 14:30:00,195646.0,33312.0,672973.0,676775.0,106382.0,4272021,1703774,1045308,0
2021-02-01 14:40:00,194693.0,33460.0,671861.0,676111.0,105859.0,4265014,1693728,1033728,0
2021-02-01 14:50:00,196773.0,34263.0,675439.0,680510.0,106629.0,4338354,1743399,1045237,0
2021-02-01 15:00:00,200632.0,34935.0,692881.0,697602.0,108765.0,4441442,1783707,1077328,0
2021-02-01 15:10:00,195242.0,34301.0,674136.0,679048.0,106485.0,4368560,1741173,1046292,0
2021-02-01 15:20:00,194428.0,33989.0,666228.0,671868.0,104921.0,4324984,1736607,1034599,0
2021-02-01 15:30:00,196652.0,34643.0,673820.0,677769.0,105918.0,4375494,1767734,1046459,0
2021-02-01 15:40:00,197266.0,34388.0,675327.0,678874.0,105084.0,4363835,1767853,1037975,0
2021-02-01 15:50:00,196666.0,33936.0,665039.0,668521.0,105081.0,4393184,1799211,1029418,0
2021-02-01 16:00:00,198762.0,35840.0,668930.0,672986.0,107224.0,4457991,1829392,1045427,0
2021-02-01 16:10:00,195068.0,34419.0,660379.0,664112.0,105678.0,4428070,1790133,1032046,0
2021-02-01 16:20:00,194935.0,34600.0,658712.0,663912.0,105181.0,4376633,1782365,1026500,0
2021-02-01 16:30:00,195715.0,35708.0,662392.0,666100.0,105368.0,4397812,1801371,1029824,0
2021-02-01 16:40:00,193773.0,35148.0,655650.0,658416.0,103274.0,4380412,1792661,1011740,0
2021-02-01 16:50:00,195302.0,34997.0,660998.0,664569.0,103994.0,4520449,1845689,1018688,0
2021-02-01 17:00:00,201222.0,36699.0,681890.0,686701.0,106949.0,4585234,1935468,1067234,0
2021-02-01 17:10:00,194291.0,35260.0,664317.0,668417.0,103556.0,4525064,1896593,1042168,0
2021-02-01 17:20:00,189902.0,36494.0,647721.0,651432.0,100669.0,4514759,1885120,1023374,0
2021-02-01 17:30:00,186772.0,47589.0,640050.0,642015.0,98535.0,4586481,1951849,1017672,0
2021-02-01 17:40:00,182129.0,38915.0,625060.0,627515.0,95716.0,4501367,1907058,997950,0
2021-02-01 17:50:00,176683.0,38794.0,608866.0,612323.0,93147.0,4524118,1925504,977760,0
2021-02-01 18:00:00,171706.0,42238.0,589622.0,592351.0,91568.0,4858828,2097884,995540,0
2021-02-01 18:10:00,159737.0,38154.0,555736.0,557452.0,83864.0,4656737,2016300,952827,0
2021-02-01 18:20:00,147901.0,36373.0,517618.0,517264.0,77277.0,4540038,1928637,903631,0
2021-02-01 18:30:00,138853.0,35727.0,486798.0,488879.0,72734.0,4436635,1864992,857226,0
2021-02-01 18:40:00,132574.0,34981.0,464537.0,467163.0,68553.0,4286724,1783089,828684,0
2021-02-01 18:50:00,126848.0,34173.0,444683.0,446811.0,64694.0,4189702,1705839,800859,0
2021-02-01 19:00:00,126489.0,34496.0,442187.0,444516.0,64681.0,4145770,1666698,795451,0
2021-02-01 19:10:00,119725.0,33426.0,425165.0,426330.0,59518.0,4061783,1572065,749893,0
2021-02-01 19:20:00,115557.0,32911.0,407292.0,407794.0,56404.0,3932682,1495349,715743,0
2021-02-01 19:30:00,113158.0,32576.0,402963.0,405142.0,55651.0,3910212,1456763,699640,0
2021-02-01 19:40:00,111637.0,32272.0,397960.0,399521.0,54005.0,3813428,1402005,684327,0
2021-02-01 19:50:00,108535.0,32047.0,389530.0,390326.0,51009.0,3832951,1368649,639615,0
2021-02-01 20:00:00,104101.0,32121.0,377581.0,378920.0,49594.0,3725379,1350731,618329,0
2021-02-01 20:10:00,99467.0,30669.0,359935.0,359564.0,46033.0,3668008,1287487,587665,0
2021-02-01 20:20:00,99168.0,30695.0,356451.0,357955.0,44291.0,3611994,1255420,576533,0
2021-02-01 20:30:00,100190.0,31692.0,368033.0,369716.0,46359.0,3656647,1277182,592073,0
2021-02-01 20:40:00,98054.0,31222.0,362825.0,362483.0,42858.0,3620059,1244931,556272,0
2021-02-01 20:50:00,96144.0,32356.0,360363.0,360404.0,41867.0,3638366,1272523,543625,0
2021-02-01 21:00:00,99136.0,37453.0,365514.0,366741.0,43372.0,3842497,1373765,572516,0
2021-02-01 21:10:00,96469.0,35726.0,359837.0,359371.0,40635.0,3706563,1331250,544407,0
2021-02-01 21:20:00,93589.0,34081.0,351036.0,350959.0,38690.0,3618919,1252580,522198,0
2021-02-01 21:30:00,89273.0,32827.0,339178.0,338123.0,36319.0,3483145,1168859,488949,0
2021-02-01 21:40:00,82495.0,30525.0,319621.0,317677.0,32754.0,3371334,1071836,446368,0
2021-02-01 21:50:00,77217.0,29870.0,297739.0,296828.0,29669.0,3297466,1015126,420609,0
2021-02-01 22:00:00,75032.0,30572.0,288996.0,289045.0,28142.0,3289770,985441,403882,0
2021-02-01 22:10:00,67146.0,28578.0,260954.0,260772.0,24744.0,3200096,928597,371893,0
2021-02-01 22:20:00,64597.0,28322.0,253284.0,253345.0,22922.0,3150199,897576,354083,0
2021-02-01 22:30:00,59083.0,28383.0,234561.0,234958.0,20650.0,3269054,935665,334035,0
2021-02-01 22:40:00,54308.0,27679.0,214836.0,214798.0,18958.0,3057917,820251,315954,0
2021-02-01 22:50:00,49823.0,26592.0,198228.0,197322.0,16823.0,3023149,784177,298781,0
2021-02-01 23:00:00,45489.0,25370.0,183292.0,183263.0,14894.0,2963910,750687,283687,0
2021-02-01 23:10:00,40538.0,24423.0,163251.0,164227.0,13034.0,2967779,715577,259757,0
2021-02-01 23:20:00,36823.0,23357.0,148344.0,148280.0,11418.0,2894010,685591,242013,0
2021-02-01 23:30:00,33116.0,22575.0,136197.0,137002.0,10255.0,2929177,664177,230179,0
2021-02-01 23:40:00,30063.0,22000.0,123273.0,123773.0,9069.0,2845613,641752,222435,0
2021-02-01 23:50:00,28579.0,21528.0,116625.0,116874.0,8327.0,2825702,626781,213182,0
2021-02-02 00:00:00,25559.0,22248.0,105107.0,105222.0,7803.0,2830340,628838,205350,0
2021-02-02 00:10:00,22494.0,20938.0,93566.0,93651.0,6641.0,2777395,607627,193339,0
2021-02-02 00:20:00,20225.0,20116.0,82991.0,83087.0,5885.0,2806175,576908,184602,0
2021-02-02 00:30:00,18517.0,23885.0,76613.0,76589.0,5740.0,2770607,573670,176251,0
2021-02-02 00:40:00,15997.0,20038.0,66172.0,66928.0,4762.0,2804007,546475,168953,0
2021-02-02 00:50:00,14748.0,17510.0,59837.0,60110.0,4324.0,2730402,539613,161933,0
2021-02-02 01:00:00,13252.0,16871.0,55600.0,56003.0,3882.0,2719814,519185,154120,0
2021-02-02 01:10:00,11702.0,15979.0,48251.0,48490.0,3500.0,2665149,485667,148510,0
2021-02-02 01:20:00,10958.0,15414.0,44453.0,44689.0,3169.0,2670324,493643,140130,0
2021-02-02 01:30:00,10007.0,14664.0,40778.0,40756.0,2905.0,2646913,478890,135174,0
2021-02-02 01:40:00,8722.0,14173.0,36650.0,37074.0,2607.0,2637627,459001,130345,0
2021-02-02 01:50:00,7658.0,13885.0,31993.0,31890.0,2440.0,2751519,485122,127442,0
