date,A1,A2,A3,A4,A5,A6,A7,A8,label
2021-04-14 22:30:00,30559.0,15009.0,123528.0,124241.0,12444.0,1707930,565380,253555,0
2021-04-14 22:40:00,27949.0,14268.0,111914.0,112522.0,11015.0,1652391,516211,234272,0
2021-04-14 22:50:00,26203.0,13828.0,105615.0,105141.0,9886.0,1602177,477518,219883,0
2021-04-14 23:00:00,22817.0,13061.0,92876.0,93956.0,8612.0,1571591,446943,205497,0
2021-04-14 23:10:00,20698.0,12455.0,82404.0,83568.0,7433.0,1538095,414198,191686,0
2021-04-14 23:20:00,19457.0,12004.0,78903.0,79748.0,6871.0,1515370,385655,180003,0
2021-04-14 23:30:00,16636.0,11424.0,66905.0,67349.0,6178.0,1484128,366844,170282,0
2021-04-14 23:40:00,15641.0,11208.0,63830.0,64440.0,5663.0,1472870,348289,162512,0
2021-04-14 23:50:00,14341.0,11053.0,58950.0,59408.0,5193.0,1463030,340348,158327,0
2021-04-15 00:00:00,12926.0,11073.0,53462.0,54098.0,4736.0,1443149,329781,151163,0
2021-04-15 00:10:00,11096.0,10336.0,46051.0,46421.0,4048.0,1419923,306728,139158,0
2021-04-15 00:20:00,9604.0,9814.0,39898.0,40348.0,3496.0,1402141,285331,132978,0
2021-04-15 00:30:00,9056.0,9021.0,37374.0,37978.0,3139.0,1385772,270953,127259,0
2021-04-15 00:40:00,7682.0,8383.0,31639.0,31961.0,2781.0,1363363,254077,119360,0
2021-04-15 00:50:00,6844.0,7903.0,28222.0,28477.0,2498.0,1359378,243906,112902,0
2021-04-15 01:00:00,5971.0,8178.0,24625.0,25120.0,2169.0,1349925,237110,109542,0
2021-04-15 01:10:00,5484.0,8339.0,22742.0,22946.0,2076.0,1331514,227937,104075,0
2021-04-15 01:20:00,4693.0,7987.0,19623.0,19812.0,1798.0,1340296,223737,100402,0
2021-04-15 01:30:00,4052.0,7561.0,16753.0,16835.0,1607.0,1331880,211673,97643,0
2021-04-15 01:40:00,3816.0,7788.0,15865.0,15883.0,1452.0,1310771,206831,94064,0
2021-04-15 01:50:00,3778.0,7458.0,15193.0,15464.0,1428.0,1312469,202850,91972,0
2021-04-15 02:00:00,3427.0,9223.0,14106.0,14437.0,1329.0,1320615,209665,90940,0
2021-04-15 02:10:00,2965.0,13465.0,11849.0,12177.0,1278.0,1309716,208484,89501,0
2021-04-15 02:20:00,2649.0,9918.0,10868.0,11221.0,1127.0,1302587,197758,87329,0
2021-04-15 02:30:00,2755.0,8252.0,10881.0,10931.0,1070.0,1363390,194915,86365,0
2021-04-15 02:40:00,2667.0,8471.0,10819.0,10917.0,1054.0,1289286,192971,83854,0
2021-04-15 02:50:00,2458.0,8145.0,9539.0,9827.0,956.0,1399110,199271,84710,0
2021-04-15 03:00:00,2174.0,16957.0,8757.0,8922.0,916.0,1302937,216895,80930,0
2021-04-15 03:10:00,2077.0,20140.0,8246.0,8474.0,931.0,1291046,211232,79798,0
2021-04-15 03:20:00,2031.0,19592.0,8230.0,8428.0,859.0,1276656,207823,77187,0
2021-04-15 03:30:00,1777.0,19057.0,6688.0,6729.0,926.0,1280486,209083,76228,0
2021-04-15 03:40:00,1683.0,19541.0,6283.0,6496.0,844.0,1283672,207956,75251,0
2021-04-15 03:50:00,1811.0,19811.0,6618.0,6734.0,910.0,1311764,212941,74674,0
2021-04-15 04:00:00,1915.0,11735.0,6677.0,6818.0,928.0,1358557,217833,74740,0
2021-04-15 04:10:00,1817.0,9561.0,6160.0,6282.0,949.0,1273281,218051,72223,0
2021-04-15 04:20:00,1900.0,9039.0,6745.0,6824.0,1003.0,1269657,221175,72169,0
2021-04-15 04:30:00,2032.0,8776.0,7290.0,7685.0,1088.0,1274632,232735,73101,0
2021-04-15 04:40:00,1885.0,9158.0,6525.0,6697.0,1167.0,1293025,242714,72608,0
2021-04-15 04:50:00,2016.0,9442.0,6713.0,6782.0,1173.0,1305554,255014,73323,0
2021-04-15 05:00:00,2648.0,9445.0,8770.0,8846.0,1528.0,1430839,281227,76606,0
2021-04-15 05:10:00,2701.0,9975.0,9630.0,9689.0,1510.0,1333991,277537,75989,0
2021-04-15 05:20:00,2935.0,10295.0,9775.0,9982.0,1732.0,1338819,291334,78043,0
2021-04-15 05:30:00,3428.0,10583.0,11142.0,11209.0,2131.0,1378787,328535,81592,0
2021-04-15 05:40:00,3988.0,11476.0,12901.0,12864.0,2456.0,1402164,349741,85238,0
2021-04-15 05:50:00,5109.0,13039.0,15804.0,15954.0,3070.0,1440756,381778,90794,0
2021-04-15 06:00:00,6730.0,15067.0,21796.0,21856.0,4216.0,1487988,431695,102843,0
2021-04-15 06:10:00,7675.0,16094.0,24987.0,24815.0,4648.0,1610463,449288,108026,0
2021-04-15 06:20:00,8944.0,15966.0,28603.0,28713.0,5380.0,1537373,476594,113851,0
2021-04-15 06:30:00,10478.0,17071.0,32873.0,33482.0,6458.0,1584088,517495,125029,0
2021-04-15 06:40:00,12163.0,17479.0,39194.0,39637.0,7485.0,1623169,547553,133487,0
2021-04-15 06:50:00,14408.0,18122.0,45672.0,46371.0,8497.0,1680193,595786,145706,0
2021-04-15 07:00:00,17831.0,20660.0,56331.0,57358.0,10791.0,1767037,658864,169152,0
2021-04-15 07:10:00,19156.0,20523.0,61248.0,62385.0,11281.0,1831486,687322,175360,0
2021-04-15 07:20:00,21939.0,20701.0,70702.0,71030.0,13096.0,1946456,747579,193224,0
2021-04-15 07:30:00,25427.0,21309.0,82414.0,82937.0,14827.0,1975141,822500,211515,0
2021-04-15 07:40:00,28212.0,21964.0,92113.0,93233.0,16398.0,2055460,891003,229270,0
2021-04-15 07:50:00,33125.0,22417.0,107996.0,108418.0,18680.0,2159784,978203,253683,0
2021-04-15 08:00:00,39437.0,23927.0,129446.0,129891.0,22360.0,2272799,1059822,288511,0
2021-04-15 08:10:00,41929.0,23373.0,138919.0,140451.0,23837.0,2353965,1128931,308297,0
2021-04-15 08:20:00,45712.0,23619.0,152544.0,153706.0,26137.0,2530713,1221826,338653,0
2021-04-15 08:30:00,49731.0,24439.0,164396.0,166074.0,29216.0,2483138,1256123,368481,0
2021-04-15 08:40:00,53331.0,23184.0,178004.0,178214.0,31087.0,2456290,1257444,391294,0
2021-04-15 08:50:00,59327.0,22776.0,195676.0,197198.0,34234.0,2441880,1262713,424272,0
2021-04-15 09:00:00,67734.0,22220.0,228297.0,228813.0,39533.0,2315129,1152196,468744,0
2021-04-15 09:10:00,70654.0,20815.0,241411.0,242931.0,40998.0,2213696,1057598,487374,0
2021-04-15 09:20:00,75069.0,19483.0,254332.0,254040.0,43288.0,2222647,1053042,511705,0
2021-04-15 09:30:00,77482.0,19347.0,279656.0,280062.0,44674.0,2308401,1049839,553134,0
2021-04-15 09:40:00,80166.0,19101.0,296511.0,297485.0,46564.0,2229897,1042156,579817,0
2021-04-15 09:50:00,83119.0,19409.0,302567.0,303154.0,48104.0,2252939,1055219,590779,0
2021-04-15 10:00:00,88498.0,19683.0,333501.0,335453.0,51535.0,2238967,1041737,649075,0
2021-04-15 10:10:00,89761.0,19173.0,343784.0,345928.0,51969.0,2152490,990958,646464,0
2021-04-15 10:20:00,90463.0,18624.0,345285.0,347106.0,51498.0,2146638,976448,652656,0
2021-04-15 10:30:00,92546.0,18495.0,355249.0,356040.0,52941.0,2193785,985265,674397,0
2021-04-15 10:40:00,93570.0,18273.0,356709.0,358359.0,52798.0,2217009,975251,678698,0
2021-04-15 10:50:00,93098.0,18511.0,349028.0,350744.0,52751.0,2193123,983197,680188,0
2021-04-15 11:00:00,94790.0,18426.0,357590.0,360754.0,54399.0,2200652,982228,701778,0
2021-04-15 11:10:00,94080.0,17809.0,347708.0,349472.0,53078.0,2162990,964373,681374,0
2021-04-15 11:20:00,94487.0,18628.0,338008.0,340059.0,52765.0,2190690,995146,681005,0
2021-04-15 11:30:00,91587.0,19713.0,341967.0,343100.0,52293.0,2259026,1044239,688112,0
2021-04-15 11:40:00,87284.0,18609.0,323903.0,326028.0,49811.0,2318392,1044345,660188,0
2021-04-15 11:50:00,85581.0,18443.0,310667.0,313582.0,48030.0,2331665,1090767,645495,0
2021-04-15 12:00:00,81140.0,18772.0,302011.0,303888.0,45947.0,2383765,1137279,626703,0
2021-04-15 12:10:00,76025.0,18145.0,287224.0,289811.0,42675.0,2302726,1084074,592544,0
2021-04-15 12:20:00,73553.0,18406.0,274916.0,277385.0,41914.0,2313631,1105653,580255,0
2021-04-15 12:30:00,73483.0,18837.0,283202.0,286295.0,41622.0,2349542,1132785,590224,0
2021-04-15 12:40:00,74636.0,19224.0,278834.0,280354.0,42011.0,2363448,1141019,584530,0
2021-04-15 12:50:00,77381.0,20141.0,270268.0,272670.0,43440.0,2511597,1209255,595062,0
2021-04-15 13:00:00,82076.0,20991.0,304954.0,307024.0,46156.0,2474856,1221227,651064,0
2021-04-15 13:10:00,84702.0,20429.0,320229.0,322371.0,47352.0,2350313,1126927,655382,0
2021-04-15 13:20:00,86374.0,20839.0,309940.0,311115.0,48635.0,2329747,1110955,649255,0
2021-04-15 13:30:00,88156.0,21084.0,325100.0,327131.0,50069.0,2319471,1103144,662891,0
2021-04-15 13:40:00,89294.0,20592.0,318478.0,320712.0,50011.0,2294776,1073644,656154,0
2021-04-15 13:50:00,90716.0,21177.0,309812.0,310929.0,50654.0,2341910,1088230,656786,0
2021-04-15 14:00:00,92731.0,21253.0,325941.0,327614.0,52283.0,2375659,1083435,677322,0
2021-04-15 14:10:00,91234.0,20701.0,319823.0,321602.0,51531.0,2279702,1044133,663340,0
2021-04-15 14:20:00,92494.0,21003.0,318414.0,320143.0,51666.0,2262825,1039796,653628,0
2021-04-15 14:30:00,92938.0,21651.0,327362.0,329266.0,52176.0,2267949,1046654,664546,0
2021-04-15 14:40:00,93505.0,22020.0,323681.0,325128.0,51494.0,2282701,1058588,660335,0
2021-04-15 14:50:00,93864.0,22484.0,321815.0,323711.0,52584.0,2329990,1082683,667021,0
2021-04-15 15:00:00,95894.0,23323.0,337595.0,340176.0,53302.0,2417399,1109873,699162,0
2021-04-15 15:10:00,93876.0,23468.0,336290.0,338344.0,52320.0,2356202,1092892,682624,0
2021-04-15 15:20:00,95393.0,23873.0,340916.0,343349.0,52374.0,2336276,1092071,682765,0
2021-04-15 15:30:00,97359.0,24579.0,353771.0,356656.0,53356.0,2358985,1112921,703638,0
2021-04-15 15:40:00,96688.0,24158.0,346463.0,349141.0,53109.0,2363642,1119706,697385,0
2021-04-15 15:50:00,97415.0,24425.0,348511.0,351589.0,53251.0,2401740,1147991,708071,0
2021-04-15 16:00:00,99881.0,26189.0,368161.0,371415.0,54937.0,2449585,1178125,731322,0
2021-04-15 16:10:00,97990.0,27896.0,348112.0,351731.0,53806.0,2493343,1178237,712064,0
2021-04-15 16:20:00,99761.0,27993.0,344506.0,346875.0,54361.0,2454251,1184120,704820,0
2021-04-15 16:30:00,100666.0,27921.0,358124.0,360451.0,54118.0,2473733,1209028,720820,0
2021-04-15 16:40:00,98497.0,25202.0,345677.0,348753.0,54361.0,2458738,1205092,714326,0
2021-04-15 16:50:00,99348.0,23748.0,343384.0,346002.0,54327.0,2484984,1228962,716754,0
2021-04-15 17:00:00,100658.0,24266.0,360424.0,362552.0,55042.0,2562865,1282863,751623,0
2021-04-15 17:10:00,100024.0,21509.0,351522.0,352748.0,54306.0,2529947,1255816,728804,0
2021-04-15 17:20:00,98609.0,21718.0,346439.0,348155.0,52853.0,2541242,1255150,718945,0
2021-04-15 17:30:00,96111.0,28849.0,333368.0,336053.0,52206.0,2557852,1292437,721954,0
2021-04-15 17:40:00,94775.0,23522.0,333042.0,334660.0,50440.0,2520451,1280178,713283,0
2021-04-15 17:50:00,93152.0,22501.0,325979.0,327761.0,49953.0,2534210,1293755,708972,0
2021-04-15 18:00:00,90717.0,24454.0,317902.0,319712.0,49474.0,2709041,1416302,733997,0
2021-04-15 18:10:00,84544.0,21978.0,298439.0,300778.0,45935.0,2650140,1387348,710412,0
2021-04-15 18:20:00,80517.0,20936.0,285507.0,288877.0,43109.0,2615493,1342270,679749,0
2021-04-15 18:30:00,77366.0,20397.0,275907.0,277301.0,40504.0,2529385,1299095,653356,0
2021-04-15 18:40:00,72833.0,19626.0,260398.0,260887.0,38139.0,2447128,1242968,620490,0
2021-04-15 18:50:00,70320.0,19135.0,250330.0,252347.0,36722.0,2380247,1190675,596525,0
2021-04-15 19:00:00,68848.0,19576.0,246287.0,248600.0,36138.0,2363395,1162404,594876,0
2021-04-15 19:10:00,65123.0,18694.0,233329.0,235084.0,33607.0,2297547,1098324,561976,0
2021-04-15 19:20:00,63356.0,18104.0,230314.0,231867.0,32301.0,2227330,1036047,532146,0
2021-04-15 19:30:00,61199.0,18080.0,223464.0,224651.0,30882.0,2219658,997034,510772,0
2021-04-15 19:40:00,60116.0,18170.0,218096.0,217679.0,30233.0,2137128,955207,500600,0
2021-04-15 19:50:00,58901.0,18298.0,213659.0,215233.0,29729.0,2099267,928423,481076,0
2021-04-15 20:00:00,56865.0,18302.0,209862.0,210723.0,28751.0,2090899,918481,470052,0
2021-04-15 20:10:00,53748.0,17691.0,197817.0,199121.0,26418.0,2039970,872760,448651,0
2021-04-15 20:20:00,53594.0,17145.0,195456.0,196481.0,25674.0,2012126,841830,441401,0
2021-04-15 20:30:00,55178.0,17636.0,204940.0,206750.0,26259.0,2027383,842350,454740,0
2021-04-15 20:40:00,51983.0,17168.0,194781.0,196095.0,24703.0,1998272,809217,419877,0
2021-04-15 20:50:00,52187.0,17722.0,192587.0,193322.0,24406.0,1970071,804319,408998,0
2021-04-15 21:00:00,52861.0,17821.0,195878.0,196290.0,24178.0,1981930,815846,406102,0
2021-04-15 21:10:00,49938.0,17467.0,189605.0,189670.0,22528.0,1950028,785222,384361,0
2021-04-15 21:20:00,46963.0,17044.0,180171.0,180138.0,21316.0,1907823,752688,362307,0
2021-04-15 21:30:00,45916.0,16851.0,175668.0,176854.0,19912.0,1888839,729831,348601,0
2021-04-15 21:40:00,42470.0,16691.0,164855.0,165941.0,18671.0,1882278,701157,331216,0
2021-04-15 21:50:00,42070.0,17089.0,160981.0,161723.0,17841.0,1853158,696709,320290,0
2021-04-15 22:00:00,40631.0,18343.0,157122.0,159711.0,17308.0,1886033,726836,315322,0
2021-04-15 22:10:00,37915.0,16431.0,149320.0,150511.0,15604.0,1839962,688831,296879,0
2021-04-15 22:20:00,34898.0,15443.0,135847.0,137554.0,13996.0,1777254,630551,276952,0
2021-04-15 22:30:00,32362.0,15331.0,129330.0,130341.0,13119.0,1717193,582010,259910,0
2021-04-15 22:40:00,29294.0,14774.0,115605.0,116502.0,11709.0,1659978,529728,242055,0
2021-04-15 22:50:00,27028.0,13935.0,107233.0,108486.0,10703.0,1644158,492462,225837,0
2021-04-15 23:00:00,23706.0,13527.0,96219.0,96765.0,9206.0,1582712,460593,210579,0
2021-04-15 23:10:00,20979.0,12777.0,83971.0,84226.0,8396.0,1546400,428844,197133,0
2021-04-15 23:20:00,19206.0,11949.0,77238.0,78026.0,7285.0,1522783,398753,182994,0
2021-04-15 23:30:00,17699.0,11493.0,71773.0,72360.0,6456.0,1488752,370116,175839,0
2021-04-15 23:40:00,16161.0,10860.0,65677.0,66126.0,5763.0,1468822,350057,167330,0
2021-04-15 23:50:00,14652.0,11009.0,60129.0,60632.0,5260.0,1462719,339138,158207,0
2021-04-16 00:00:00,13672.0,11131.0,56824.0,57701.0,4756.0,1462133,328506,150280,0
2021-04-16 00:10:00,11293.0,10317.0,46766.0,47090.0,4276.0,1419927,309963,140147,0
2021-04-16 00:20:00,10201.0,9561.0,41326.0,41812.0,3759.0,1401658,289388,132325,0
2021-04-16 00:30:00,9192.0,9010.0,37390.0,38126.0,3428.0,1388137,272331,125970,0
2021-04-16 00:40:00,8073.0,8489.0,33133.0,33681.0,3022.0,1366153,257777,119241,0
2021-04-16 00:50:00,7362.0,8149.0,29971.0,30424.0,2650.0,1355055,247157,114263,0
2021-04-16 01:00:00,6498.0,8147.0,26078.0,26286.0,2440.0,1371942,241109,109060,0
2021-04-16 01:10:00,5806.0,8704.0,24004.0,24249.0,2275.0,1338881,231451,105556,0
2021-04-16 01:20:00,5205.0,7935.0,21527.0,21575.0,1975.0,1333283,223987,101431,0
2021-04-16 01:30:00,4920.0,7857.0,19724.0,20200.0,1804.0,1322726,214954,98919,0
2021-04-16 01:40:00,4348.0,7324.0,18392.0,18690.0,1668.0,1316422,206243,95944,0
2021-04-16 01:50:00,3702.0,7086.0,15032.0,15408.0,1567.0,1304713,201366,94033,0
2021-04-16 02:00:00,3562.0,9322.0,14661.0,14955.0,1461.0,1309988,209529,92125,0
2021-04-16 02:10:00,3174.0,12857.0,13178.0,13443.0,1288.0,1333076,207117,90486,0
2021-04-16 02:20:00,3022.0,9724.0,12428.0,12831.0,1230.0,1293044,196612,86545,0
2021-04-16 02:30:00,2635.0,8101.0,10420.0,10583.0,1144.0,1290901,195791,86112,0
2021-04-16 02:40:00,2118.0,8268.0,8241.0,8324.0,1113.0,1288434,188458,84811,0
2021-04-16 02:50:00,2301.0,7900.0,8750.0,8866.0,1016.0,1272196,183897,81879,0
2021-04-16 03:00:00,2227.0,17088.0,8913.0,8758.0,987.0,1315404,214043,81223,0
2021-04-16 03:10:00,1928.0,20015.0,7746.0,7654.0,993.0,1314783,212570,80043,0
2021-04-16 03:20:00,1807.0,19260.0,7267.0,7284.0,946.0,1316215,207906,77933,0
2021-04-16 03:30:00,1875.0,19876.0,6698.0,6725.0,906.0,1297138,209043,76300,0
2021-04-16 03:40:00,1742.0,19538.0,6533.0,6491.0,903.0,1294857,210137,75388,0
2021-04-16 03:50:00,1701.0,20016.0,6217.0,6308.0,899.0,1295938,214179,73582,0
2021-04-16 04:00:00,1740.0,12138.0,5965.0,6133.0,958.0,1286025,217585,75099,0
2021-04-16 04:10:00,1873.0,9408.0,6525.0,6676.0,1038.0,1282855,216613,71856,0
2021-04-16 04:20:00,2041.0,8989.0,6870.0,6778.0,1049.0,1311184,222823,71396,0
2021-04-16 04:30:00,2024.0,8537.0,7050.0,7136.0,1132.0,1294176,229966,72182,0
2021-04-16 04:40:00,2135.0,9146.0,6781.0,6963.0,1215.0,1303513,240835,72606,0
2021-04-16 04:50:00,2249.0,9476.0,7663.0,7673.0,1375.0,1311371,253082,72427,0
2021-04-16 05:00:00,2689.0,9573.0,8877.0,8914.0,1556.0,1329514,269716,76330,0
2021-04-16 05:10:00,2615.0,9746.0,9178.0,9254.0,1693.0,1326394,269697,76753,0
2021-04-16 05:20:00,3153.0,9691.0,10242.0,10489.0,1884.0,1364362,289338,79212,0
2021-04-16 05:30:00,3768.0,10806.0,12075.0,12154.0,2393.0,1409722,315312,84298,0
2021-04-16 05:40:00,4050.0,11188.0,13240.0,13289.0,2536.0,1413630,338558,86303,0
2021-04-16 05:50:00,5133.0,12859.0,16595.0,16557.0,3198.0,1449310,373117,93149,0
2021-04-16 06:00:00,6887.0,14898.0,21725.0,22029.0,4128.0,1497729,421418,102899,0
2021-04-16 06:10:00,7551.0,15533.0,23931.0,23895.0,4602.0,1493698,434058,106929,0
2021-04-16 06:20:00,8641.0,15568.0,28245.0,27858.0,5246.0,1536015,466518,114444,0
2021-04-16 06:30:00,10615.0,16581.0,33651.0,33813.0,6284.0,1606594,507052,124353,0
2021-04-16 06:40:00,11789.0,17290.0,37727.0,38024.0,7111.0,1651957,540112,133162,0
2021-04-16 06:50:00,14168.0,18518.0,44455.0,44819.0,8428.0,1681837,583020,144238,0
2021-04-16 07:00:00,17358.0,20232.0,55407.0,55903.0,10444.0,1758410,640753,164670,0
2021-04-16 07:10:00,19294.0,20332.0,63112.0,63181.0,11194.0,1795722,676054,173626,0
2021-04-16 07:20:00,21761.0,20397.0,70747.0,71570.0,12852.0,1861984,733560,187857,0
2021-04-16 07:30:00,25147.0,21840.0,81643.0,82423.0,14490.0,1957237,805392,207279,0
2021-04-16 07:40:00,27729.0,21823.0,90054.0,91292.0,15978.0,2072626,875848,223486,0
2021-04-16 07:50:00,32784.0,22325.0,106390.0,107417.0,18337.0,2172094,960689,246219,0
2021-04-16 08:00:00,38713.0,23188.0,128466.0,129620.0,21691.0,2263059,1036457,283347,0
2021-04-16 08:10:00,40668.0,23192.0,136735.0,138434.0,23571.0,2321132,1100293,300974,0
2021-04-16 08:20:00,44499.0,23182.0,146873.0,147905.0,25382.0,2430124,1195937,327199,0
2021-04-16 08:30:00,47679.0,24095.0,158021.0,158335.0,27706.0,2469124,1240441,355259,0
2021-04-16 08:40:00,52038.0,23003.0,173354.0,174611.0,29895.0,2437931,1229550,377322,0
2021-04-16 08:50:00,57965.0,22582.0,190762.0,191301.0,33353.0,2445546,1234640,410630,0
2021-04-16 09:00:00,64446.0,22398.0,233843.0,235085.0,38112.0,2306356,1131822,467417,0
2021-04-16 09:10:00,70614.0,20512.0,246377.0,247484.0,40121.0,2203013,1037327,482929,0
2021-04-16 09:20:00,73428.0,19591.0,267785.0,269892.0,42375.0,2201222,1034512,514473,0
2021-04-16 09:30:00,77638.0,19240.0,277621.0,278865.0,44197.0,2209323,1030897,544159,0
2021-04-16 09:40:00,79707.0,19058.0,288375.0,290010.0,45571.0,2215363,1024507,566900,0
2021-04-16 09:50:00,82814.0,19029.0,306725.0,308837.0,47428.0,2246658,1035084,593421,0
2021-04-16 10:00:00,88056.0,19459.0,338373.0,341199.0,50511.0,2245102,1023237,640513,0
2021-04-16 10:10:00,88946.0,18679.0,339441.0,342499.0,50553.0,2142628,974556,641047,0
2021-04-16 10:20:00,90039.0,18340.0,338901.0,340353.0,51319.0,2129076,964465,647469,0
2021-04-16 10:30:00,91960.0,18897.0,347418.0,350984.0,52022.0,2162750,973472,673490,0
2021-04-16 10:40:00,91258.0,18690.0,357446.0,360386.0,51969.0,2157714,963056,672632,0
2021-04-16 10:50:00,93738.0,18516.0,357479.0,360511.0,52304.0,2189889,978399,677951,0
2021-04-16 11:00:00,95065.0,18540.0,360859.0,363169.0,53394.0,2210690,973059,694893,0
2021-04-16 11:10:00,93660.0,18720.0,344263.0,347754.0,52497.0,2162205,957247,673005,0
2021-04-16 11:20:00,92449.0,19382.0,334252.0,335797.0,51943.0,2164481,972489,664969,0
2021-04-16 11:30:00,91181.0,20807.0,329673.0,331637.0,50739.0,2212648,1013863,670656,0
2021-04-16 11:40:00,87848.0,19206.0,317779.0,319460.0,48948.0,2223685,1010298,646614,0
2021-04-16 11:50:00,85000.0,18450.0,302800.0,303745.0,47451.0,2287629,1054734,636174,0
2021-04-16 12:00:00,80312.0,18813.0,292709.0,294154.0,45635.0,2353351,1102829,628915,0
2021-04-16 12:10:00,76456.0,18560.0,271535.0,274171.0,42890.0,2300093,1059917,591377,0
2021-04-16 12:20:00,75493.0,18813.0,264545.0,266180.0,41962.0,2281726,1071224,574532,0
2021-04-16 12:30:00,74953.0,19096.0,272205.0,274577.0,41633.0,2319474,1104686,581844,0
2021-04-16 12:40:00,74639.0,19606.0,265857.0,268478.0,41493.0,2317134,1104252,575803,0
2021-04-16 12:50:00,77439.0,20544.0,269157.0,271496.0,43036.0,2392965,1157980,592762,0
2021-04-16 13:00:00,82363.0,21794.0,303097.0,305976.0,46256.0,2420863,1169966,643385,0
2021-04-16 13:10:00,84172.0,21499.0,307985.0,310614.0,46841.0,2322579,1087881,642144,0
2021-04-16 13:20:00,86446.0,21435.0,309044.0,311473.0,48058.0,2318131,1077431,645324,0
2021-04-16 13:30:00,88393.0,21881.0,329010.0,330609.0,48475.0,2284355,1065996,665689,0
2021-04-16 13:40:00,88935.0,21517.0,322847.0,326139.0,49388.0,2265638,1044376,661131,0
2021-04-16 13:50:00,90694.0,21708.0,321665.0,324862.0,50337.0,2295807,1058805,663992,0
2021-04-16 14:00:00,91581.0,22401.0,337963.0,339644.0,52049.0,2315886,1061169,690946,0
2021-04-16 14:10:00,92033.0,21585.0,331622.0,335016.0,50767.0,2269937,1029287,669951,0
2021-04-16 14:20:00,91791.0,22010.0,330507.0,332557.0,51305.0,2279784,1032799,664560,0
2021-04-16 14:30:00,92603.0,22910.0,349982.0,351848.0,50714.0,2269212,1031773,685099,0
2021-04-16 14:40:00,93161.0,23528.0,332796.0,335360.0,50703.0,2277947,1043293,666951,0
2021-04-16 14:50:00,93219.0,24339.0,331718.0,336911.0,51457.0,2313390,1070088,666177,0
2021-04-16 15:00:00,95721.0,25016.0,345412.0,347292.0,52553.0,2366153,1099559,694450,0
2021-04-16 15:10:00,94180.0,25251.0,332100.0,334942.0,51786.0,2345597,1085263,673764,0
2021-04-16 15:20:00,94365.0,26168.0,328678.0,330485.0,51563.0,2354287,1097017,670527,0
2021-04-16 15:30:00,95761.0,26012.0,354339.0,357791.0,51933.0,2400206,1123744,711838,0
2021-04-16 15:40:00,93874.0,24146.0,339832.0,341878.0,51456.0,2372284,1119908,702991,0
2021-04-16 15:50:00,95030.0,24004.0,333270.0,335288.0,51873.0,2403644,1144520,693713,0
2021-04-16 16:00:00,96314.0,26610.0,346904.0,348761.0,52963.0,2441563,1174645,713815,0
2021-04-16 16:10:00,96427.0,24825.0,348322.0,349959.0,52169.0,2424712,1165966,706861,0
2021-04-16 16:20:00,95790.0,24322.0,335181.0,337501.0,51793.0,2430926,1170334,695013,0
2021-04-16 16:30:00,96215.0,25010.0,344608.0,346831.0,51958.0,2454296,1188842,708029,0
2021-04-16 16:40:00,95624.0,22771.0,337789.0,340956.0,51137.0,2460564,1189415,703176,0
2021-04-16 16:50:00,95620.0,22561.0,336584.0,339348.0,51307.0,2470117,1211065,708403,0
2021-04-16 17:00:00,97140.0,22781.0,347553.0,350991.0,52240.0,2542073,1266197,738638,0
2021-04-16 17:10:00,94104.0,21207.0,339791.0,342283.0,51023.0,2509306,1248053,732011,0
2021-04-16 17:20:00,93866.0,21694.0,330646.0,332214.0,50169.0,2501645,1246509,713375,0
2021-04-16 17:30:00,93404.0,26543.0,329911.0,332542.0,49681.0,2553255,1283896,718487,0
2021-04-16 17:40:00,89694.0,22271.0,319059.0,322389.0,48059.0,2536513,1270852,704779,0
2021-04-16 17:50:00,88724.0,21831.0,314344.0,316365.0,47401.0,2540438,1287573,697320,0
2021-04-16 18:00:00,86551.0,23466.0,309114.0,310999.0,46529.0,2689705,1395012,728438,0
2021-04-16 18:10:00,82245.0,21093.0,294967.0,297925.0,43251.0,2631280,1371958,707755,0
2021-04-16 18:20:00,76776.0,20572.0,277300.0,279100.0,40750.0,2555065,1318110,679283,0
2021-04-16 18:30:00,72411.0,19845.0,261768.0,263757.0,38511.0,2508229,1281593,651399,0
2021-04-16 18:40:00,69971.0,19372.0,253000.0,254614.0,36279.0,2435234,1222756,620053,0
2021-04-16 18:50:00,66712.0,19003.0,242606.0,244949.0,34850.0,2397213,1177348,594626,0
2021-04-16 19:00:00,65071.0,19191.0,238008.0,239571.0,34409.0,2347690,1139175,602665,0
2021-04-16 19:10:00,61926.0,18573.0,226624.0,228057.0,32208.0,2285619,1078966,572457,0
2021-04-16 19:20:00,59820.0,18097.0,218265.0,221162.0,30044.0,2320411,1045552,536770,0
2021-04-16 19:30:00,58055.0,17896.0,213076.0,214168.0,29212.0,2163759,986686,514162,0
2021-04-16 19:40:00,56878.0,17728.0,208801.0,209486.0,28454.0,2118073,940782,506188,0
2021-04-16 19:50:00,55234.0,17940.0,205077.0,205730.0,27256.0,2090914,915075,481669,0
2021-04-16 20:00:00,53467.0,17985.0,198194.0,199163.0,26357.0,2074268,893093,463335,0
2021-04-16 20:10:00,50694.0,17363.0,188505.0,189173.0,24537.0,2014945,849027,436193,0
2021-04-16 20:20:00,50463.0,17143.0,191668.0,191446.0,24149.0,1993900,823550,434475,0
2021-04-16 20:30:00,51679.0,17219.0,192015.0,193660.0,24132.0,2059307,824473,432663,0
