date,C1,C2,C3,C4,C5,C6,C7,C8,label
2021-05-01 19:00:00,82828.0,30832.0,318781.0,319859.0,37347.0,3714507,1416486,577428,0
2021-05-01 19:10:00,78533.0,30697.0,301058.0,302446.0,35530.0,3668149,1375026,555209,0
2021-05-01 19:20:00,77750.0,29611.0,296898.0,298888.0,34804.0,3631036,1342760,546958,0
2021-05-01 19:30:00,76453.0,29456.0,291986.0,293501.0,34091.0,3598244,1315980,537136,0
2021-05-01 19:40:00,77074.0,29482.0,293326.0,295056.0,34188.0,3580074,1299160,539862,0
2021-05-01 19:50:00,79761.0,30302.0,307614.0,309391.0,34646.0,3587937,1315192,545244,0
2021-05-01 20:00:00,76218.0,29877.0,299886.0,300280.0,32895.0,3563085,1292021,518374,0
2021-05-01 20:10:00,72738.0,29282.0,282535.0,284609.0,31061.0,3505743,1243567,492095,0
2021-05-01 20:20:00,72146.0,28952.0,284462.0,286593.0,30350.0,3459402,1213367,486056,0
2021-05-01 20:30:00,73646.0,29207.0,282082.0,282972.0,29741.0,3437987,1200151,471613,0
2021-05-01 20:40:00,76739.0,29488.0,298549.0,299105.0,31409.0,3426323,1185416,475167,0
2021-05-01 20:50:00,73682.0,29406.0,291025.0,291525.0,30158.0,3420722,1187007,457079,0
2021-05-01 21:00:00,71583.0,29262.0,280578.0,281006.0,28724.0,3407125,1176795,443011,0
2021-05-01 21:10:00,70233.0,29487.0,275890.0,276736.0,27716.0,3392462,1146482,435413,0
2021-05-01 21:20:00,66979.0,28773.0,266489.0,266914.0,26041.0,3332740,1110986,415417,0
2021-05-01 21:30:00,64908.0,28830.0,257255.0,258740.0,24721.0,3282213,1073475,404534,0
2021-05-01 21:40:00,64427.0,28471.0,260990.0,259376.0,23647.0,3256572,1047877,389217,0
2021-05-01 21:50:00,62705.0,28865.0,252579.0,252004.0,22345.0,3240192,1035645,376385,0
2021-05-01 22:00:00,59807.0,29213.0,242453.0,242795.0,21593.0,3261214,1045460,366573,0
2021-05-01 22:10:00,55228.0,27864.0,227333.0,227073.0,19811.0,3207613,1005667,346582,0
2021-05-01 22:20:00,52095.0,26933.0,213290.0,214411.0,17896.0,3141005,944175,327109,0
2021-05-01 22:30:00,49917.0,26388.0,206420.0,207294.0,16795.0,3069365,897718,314909,0
2021-05-01 22:40:00,47143.0,26007.0,193551.0,194462.0,15439.0,3040046,873248,298904,0
2021-05-01 22:50:00,43611.0,24852.0,179602.0,180285.0,14035.0,2989823,822749,277562,0
2021-05-01 23:00:00,42274.0,25221.0,175728.0,175428.0,13782.0,2990477,800995,276448,0
2021-05-01 23:10:00,40790.0,24681.0,170387.0,171317.0,12635.0,3009882,795302,264852,0
2021-05-01 23:20:00,37673.0,24192.0,160583.0,160560.0,11445.0,2907774,737735,248366,0
2021-05-01 23:30:00,33525.0,22725.0,140429.0,140395.0,9940.0,2848311,695292,232271,0
2021-05-01 23:40:00,30678.0,22334.0,132354.0,132535.0,9153.0,2799679,663036,223565,0
2021-05-01 23:50:00,29299.055555555555,21525.0,119435.0,119726.0,8149.0,2772497,635068,209929,0
2021-05-02 00:00:00,27920.11111111111,21251.444444444445,114057.0,114325.33333333333,7788.722222222223,2765974,630055,204404,0
2021-05-02 00:10:00,26541.166666666668,20977.88888888889,108679.0,108924.66666666667,7428.444444444444,2774438,601815,193558,0
2021-05-02 00:20:00,25162.222222222223,20704.333333333332,103301.0,103524.0,7068.166666666666,2742743,573212,184063,0
2021-05-02 00:30:00,23783.277777777777,20430.777777777777,97923.0,98123.33333333333,6707.888888888889,2693107,545508,174034,0
2021-05-02 00:40:00,22404.333333333336,20157.222222222223,92545.0,92722.66666666666,6347.611111111111,2651420,525944,164707,0
2021-05-02 00:50:00,21025.38888888889,19883.666666666668,87167.0,87322.0,5987.333333333333,2630594,516232,159574,0
2021-05-02 01:00:00,19646.444444444445,19610.11111111111,81789.0,81921.33333333333,5627.055555555556,2658472,503241,152856,0
