date,B1,B2,B3,B4,B5,B6,B7,B8,label
2021-05-01 19:00:00,36602.0,13819.0,140328.0,140291.0,17408.0,1562826,580895,350039,0
2021-05-01 19:10:00,35912.0,13385.0,138285.0,139415.0,16583.0,1543750,564524,337093,0
2021-05-01 19:20:00,34930.0,13067.0,133657.0,134660.0,16097.0,1537031,556175,330570,0
2021-05-01 19:30:00,34253.0,13019.0,129813.0,131170.0,15754.0,1522953,546829,326245,0
2021-05-01 19:40:00,35209.0,13284.0,133319.0,134040.0,15989.0,1510679,541160,327217,0
2021-05-01 19:50:00,36906.0,13658.0,140332.0,140621.0,16303.0,1517189,550545,329639,0
2021-05-01 20:00:00,34709.0,13553.0,135048.0,136931.0,15273.0,1511038,543105,314563,0
2021-05-01 20:10:00,32921.0,13060.0,125334.0,126422.0,14348.0,1490503,522542,297009,0
2021-05-01 20:20:00,33070.0,13134.0,129647.0,129457.0,14212.0,1474278,512426,291728,0
2021-05-01 20:30:00,32126.0,13130.0,123743.0,124288.0,13975.0,1479091,505866,285316,0
2021-05-01 20:40:00,35094.0,13433.0,132358.0,133389.0,15204.0,1460930,503675,287403,0
2021-05-01 20:50:00,33520.0,13462.0,128978.0,129724.0,14624.0,1463295,507957,277538,0
2021-05-01 21:00:00,32520.0,13455.0,126068.0,126400.0,13601.0,1465428,507520,271530,0
2021-05-01 21:10:00,31564.0,13421.0,124089.0,125134.0,13513.0,1453631,495800,268281,0
2021-05-01 21:20:00,32227.0,12834.0,125391.0,125651.0,12678.0,1434660,493228,252279,0
2021-05-01 21:30:00,29821.0,12760.0,119598.0,119822.0,11795.0,1417807,479566,241976,0
2021-05-01 21:40:00,28662.0,12816.0,113944.0,114779.0,11397.0,1418844,460676,236157,0
2021-05-01 21:50:00,28311.0,12804.0,112780.0,112971.0,10734.0,1397365,454991,227517,0
2021-05-01 22:00:00,27557.0,13277.0,110536.0,111130.0,10335.0,1411212,457885,224582,0
2021-05-01 22:10:00,25621.0,12302.0,104161.0,104479.0,9596.0,1392052,440041,211431,0
2021-05-01 22:20:00,23539.0,12039.0,95129.0,95725.0,8635.0,1363627,414036,200146,0
2021-05-01 22:30:00,22549.0,11975.0,91657.0,92516.0,8017.0,1335441,394657,190998,0
2021-05-01 22:40:00,21635.0,11616.0,88676.0,89419.0,7723.0,1326678,382864,183334,0
2021-05-01 22:50:00,20083.0,11026.0,83046.0,84213.0,6911.0,1306412,366870,170325,0
2021-05-01 23:00:00,19823.0,11241.0,80949.0,82373.0,6682.0,1292806,355558,166658,0
2021-05-01 23:10:00,18704.0,11278.0,78804.0,79168.0,6160.0,1288522,349701,158137,0
2021-05-01 23:20:00,16888.0,10705.0,71494.0,72400.0,5559.0,1265764,330204,147996,0
2021-05-01 23:30:00,15032.0,10183.0,64339.0,65172.0,5029.0,1242543,310230,138478,0
2021-05-01 23:40:00,14455.0,9792.0,59747.0,60717.0,4654.0,1223971,297517,132179,0
2021-05-01 23:50:00,13805.277777777777,9322.0,54011.0,54517.0,4227.0,1222839,285061,125498,0
2021-05-02 00:00:00,13155.555555555555,9142.166666666666,51637.0,52104.555555555555,4045.8888888888887,1210793,282475,120743,0
2021-05-02 00:10:00,12505.833333333334,8962.333333333334,49263.0,49692.11111111111,3864.777777777778,1196950,266457,113198,0
2021-05-02 00:20:00,11856.111111111111,8782.5,46889.0,47279.666666666664,3683.6666666666665,1189675,256618,106163,0
2021-05-02 00:30:00,11206.388888888889,8602.666666666666,44515.0,44867.22222222222,3502.5555555555557,1171899,242565,101022,0
2021-05-02 00:40:00,10556.666666666668,8422.833333333334,42141.0,42454.77777777778,3321.4444444444443,1156228,231436,95383,0
2021-05-02 00:50:00,9906.944444444445,8243.0,39767.0,40042.333333333336,3140.333333333333,1146463,225366,92205,0
2021-05-02 01:00:00,9257.222222222223,8063.166666666667,37393.0,37629.88888888889,2959.222222222222,1157395,222511,89020,0
2021-05-02 01:10:00,8607.5,7883.333333333334,35019.0,35217.444444444445,2778.1111111111113,1131687,215000,84992,0
2021-05-02 01:20:00,7957.777777777778,7703.5,32645.0,32805.0,2597.0,1129838,204405,80516,0
2021-05-02 01:30:00,7308.055555555556,7523.666666666667,30271.0,30392.55555555556,2415.8888888888887,1120843,197254,78693,0
2021-05-02 01:40:00,6658.333333333334,7343.833333333334,27897.0,27980.111111111113,2234.777777777778,1111914,190309,76426,0
2021-05-02 01:50:00,6008.611111111111,7164.0,25523.0,25567.666666666668,2053.6666666666665,1099933,184046,73401,0
2021-05-02 02:00:00,5358.888888888889,6984.166666666667,23149.0,23155.222222222223,1872.5555555555557,1114286,190245,71187,0
2021-05-02 02:10:00,4709.166666666668,6804.333333333334,20775.0,20742.77777777778,1691.4444444444443,1108831,186335,69372,0
2021-05-02 02:20:00,4059.4444444444453,6624.5,18401.0,18330.333333333336,1510.3333333333335,1094050,179023,65745,0
2021-05-02 02:30:00,3409.7222222222226,6444.666666666667,16027.0,15917.88888888889,1329.2222222222222,1089941,174838,63933,0
2021-05-02 02:40:00,2760.0,6264.833333333334,13653.0,13505.444444444445,1148.1111111111109,1089728,175189,63594,0
2021-05-02 02:50:00,2616.0,6085.0,11279.0,11093.0,967.0,1079998,169337,61629,0
2021-05-02 03:00:00,2600.0,14067.0,11165.0,11139.0,1018.0,1113376,195291,60079,0
2021-05-02 03:10:00,2196.0,16248.0,9220.0,9150.0,1121.0,1112600,188434,58267,0
2021-05-02 03:20:00,2120.0,15642.0,8723.0,8862.0,1257.0,1092080,183175,57568,0
2021-05-02 03:30:00,2115.0,15742.0,8775.0,8703.0,1100.0,1090753,183222,55731,0
2021-05-02 03:40:00,1955.0,15258.0,8035.0,8089.0,743.0,1087518,181063,53904,0
