date,A1,A2,A3,A4,A5,A6,A7,A8,label
2021-03-20 08:00:00,21388.0,24911.0,69374.0,69123.0,12366.0,1742073,600478,198735,0
2021-03-20 08:10:00,22475.0,19931.0,74060.0,74064.0,12842.0,1753335,611276,207124,0
2021-03-20 08:20:00,24441.0,19021.0,82247.0,81993.0,13727.0,1794697,644972,220931,0
2021-03-20 08:30:00,27512.0,20383.0,90227.0,90137.0,15240.0,1836286,675220,237770,0
2021-03-20 08:40:00,30131.0,19206.0,101597.0,102129.0,16408.0,1866760,701022,255220,0
2021-03-20 08:50:00,32544.0,19383.0,108524.0,108969.0,18004.0,1914312,738194,278462,0
2021-03-20 09:00:00,37216.0,19963.0,128971.0,129160.0,20978.0,1934617,756345,317531,0
2021-03-20 09:10:00,38028.0,19138.0,132737.0,132988.0,21626.0,1923020,750684,325224,0
2021-03-20 09:20:00,40448.0,19424.0,141168.0,140562.0,22017.0,1961026,771359,341749,0
2021-03-20 09:30:00,43033.0,19895.0,148390.0,148321.0,23740.0,1991759,796643,366327,0
2021-03-20 09:40:00,46008.0,19151.0,163186.0,163366.0,24997.0,2013021,814880,382551,0
2021-03-20 09:50:00,47841.0,19858.0,168114.0,167852.0,26257.0,2049759,841937,403914,0
2021-03-20 10:00:00,50737.0,19901.0,176502.0,176761.0,28146.0,2060799,848258,433045,0
2021-03-20 10:10:00,51046.0,19476.0,175628.0,176311.0,28054.0,2034060,827779,427900,0
2021-03-20 10:20:00,52604.0,19190.0,182649.0,183147.0,28534.0,2026657,829832,435624,0
2021-03-20 10:30:00,53853.0,19138.0,185835.0,186489.0,28949.0,2053982,839877,445839,0
2021-03-20 10:40:00,53942.0,18489.0,185636.0,186080.0,29085.0,2056041,839731,444066,0
2021-03-20 10:50:00,56424.0,18902.0,196477.0,196820.0,30663.0,2087299,855429,462203,0
2021-03-20 11:00:00,57389.0,20818.0,202743.0,203735.0,30919.0,2099508,861098,481946,0
2021-03-20 11:10:00,56763.0,19165.0,198370.0,199022.0,30221.0,2082547,851664,478690,0
2021-03-20 11:20:00,56720.0,18594.0,198305.0,199038.0,30303.0,2091227,862212,485848,0
2021-03-20 11:30:00,56497.0,19162.0,197975.0,198781.0,29781.0,2102814,867296,488246,0
2021-03-20 11:40:00,55077.0,18363.0,194486.0,194486.0,29333.0,2111455,873720,488424,0
2021-03-20 11:50:00,56372.0,18225.0,199343.0,199354.0,29886.0,2142671,895369,494136,0
2021-03-20 12:00:00,56413.0,19227.0,200645.0,201770.0,29671.0,2179714,921104,496636,0
2021-03-20 12:10:00,53658.0,18399.0,191788.0,193105.0,28617.0,2158283,905134,483718,0
2021-03-20 12:20:00,53884.0,17841.0,193851.0,193256.0,28250.0,2152864,902660,474595,0
2021-03-20 12:30:00,53106.0,17663.0,189164.0,189982.0,27850.0,2155036,909091,474091,0
2021-03-20 12:40:00,53151.0,18020.0,190991.0,191247.0,27669.0,2159527,909305,472169,0
2021-03-20 12:50:00,52966.0,17395.0,187161.0,189065.0,27823.0,2181349,924816,474564,0
2021-03-20 13:00:00,52323.0,17585.0,185431.0,186743.0,27525.0,2201389,935263,477841,0
2021-03-20 13:10:00,50977.0,17130.0,182889.0,183690.0,26925.0,2169483,917305,466579,0
2021-03-20 13:20:00,51112.0,17411.0,181675.0,183303.0,26395.0,2163629,908424,462986,0
2021-03-20 13:30:00,50491.0,17398.0,181407.0,181868.0,26175.0,2158873,900596,458010,0
2021-03-20 13:40:00,50768.0,17595.0,181650.0,182179.0,26080.0,2147503,894493,455622,0
2021-03-20 13:50:00,50986.0,17538.0,182164.0,183999.0,26398.0,2160529,899315,457203,0
2021-03-20 14:00:00,50421.0,18034.0,180232.0,182162.0,26429.0,2169733,905383,458529,0
2021-03-20 14:10:00,49779.0,17299.0,178675.0,179644.0,25668.0,2137562,881288,451425,0
2021-03-20 14:20:00,49090.0,17561.0,176759.0,177249.0,25527.0,2128096,875130,444179,0
2021-03-20 14:30:00,48304.0,16703.0,172085.0,172953.0,24950.0,2126799,873456,442255,0
2021-03-20 14:40:00,48478.0,16786.0,174141.0,174474.0,24541.0,2117792,867926,438094,0
2021-03-20 14:50:00,48400.0,16731.0,172863.0,173445.0,24864.0,2128613,879257,440818,0
2021-03-20 15:00:00,49429.0,17483.0,176467.0,177280.0,25575.0,2156734,894920,455482,0
2021-03-20 15:10:00,48655.0,17032.0,174459.0,175852.0,25089.0,2143068,885677,446665,0
2021-03-20 15:20:00,49303.0,17367.0,177171.0,178450.0,25104.0,2138491,885117,445363,0
2021-03-20 15:30:00,48431.0,17895.0,175181.0,176691.0,24703.0,2156957,896591,450483,0
2021-03-20 15:40:00,47404.0,17456.0,172136.0,173146.0,24567.0,2148545,895278,445826,0
2021-03-20 15:50:00,47676.0,17710.0,170157.0,171314.0,24393.0,2152404,903253,444819,0
2021-03-20 16:00:00,48963.0,17857.0,175545.0,176860.0,24773.0,2176341,918259,456708,0
2021-03-20 16:10:00,48250.0,17981.0,175495.0,176357.0,24465.0,2167548,915621,452417,0
2021-03-20 16:20:00,47456.0,17450.0,174026.0,175482.0,24145.0,2156453,910059,445698,0
2021-03-20 16:30:00,47251.0,17553.0,170842.0,171771.0,23997.0,2168699,917373,453726,0
2021-03-20 16:40:00,47794.0,18110.0,171562.0,172888.0,24125.0,2182647,926889,456439,0
2021-03-20 16:50:00,47207.0,18309.0,171522.0,172807.0,24045.0,2196551,939993,463703,0
2021-03-20 17:00:00,47826.0,18442.0,172615.0,174493.0,23979.0,2215141,956726,476212,0
2021-03-20 17:10:00,47404.0,17966.0,172028.0,172901.0,23530.0,2206634,951032,473949,0
2021-03-20 17:20:00,47093.0,18041.0,170509.0,171681.0,23605.0,2204608,952501,473516,0
2021-03-20 17:30:00,47693.0,18576.0,172887.0,173572.0,23890.0,2212737,962734,475162,0
2021-03-20 17:40:00,46227.0,17928.0,169500.0,171803.0,23416.0,2195757,950295,468548,0
2021-03-20 17:50:00,45904.0,18274.0,167111.0,167768.0,22916.0,2199352,953056,461269,0
2021-03-20 18:00:00,45220.0,18558.0,164952.0,166192.0,23012.0,2212083,962953,468880,0
2021-03-20 18:10:00,43833.0,17826.0,160676.0,161705.0,21694.0,2153649,921549,447790,0
2021-03-20 18:20:00,43113.0,17522.0,158731.0,159708.0,21447.0,2118214,895332,442312,0
2021-03-20 18:30:00,41883.0,17153.0,153288.0,153957.0,20932.0,2096395,874988,429756,0
2021-03-20 18:40:00,40225.0,16878.0,149081.0,150477.0,20112.0,2058098,844322,414242,0
2021-03-20 18:50:00,40664.0,16782.0,149478.0,150219.0,19754.0,2045981,831144,414393,0
2021-03-20 19:00:00,40859.0,17060.0,150852.0,151643.0,20027.0,2030910,815519,413028,0
2021-03-20 19:10:00,40530.0,16702.0,152881.0,152666.0,19258.0,1991527,787098,396031,0
2021-03-20 19:20:00,39146.0,16073.0,145624.0,146646.0,18601.0,1954188,758224,383897,0
2021-03-20 19:30:00,38168.0,16561.0,140918.0,141586.0,17787.0,1930373,739095,372983,0
2021-03-20 19:40:00,37200.0,16810.0,137862.0,139152.0,17647.0,1916045,727597,369499,0
2021-03-20 19:50:00,38601.0,16752.0,143528.0,144473.0,18042.0,1921218,731084,375758,0
2021-03-20 20:00:00,37483.0,16556.0,141748.0,142892.0,17479.0,1905758,713756,362074,0
2021-03-20 20:10:00,35663.0,16086.0,134534.0,135155.0,16491.0,1873997,689363,342160,0
2021-03-20 20:20:00,36087.0,15615.0,134907.0,136099.0,16147.0,1842048,668993,330609,0
2021-03-20 20:30:00,35545.0,15956.0,133633.0,134744.0,15787.0,1838221,663046,326258,0
2021-03-20 20:40:00,35147.0,16029.0,131513.0,132109.0,15081.0,1821666,652145,321679,0
2021-03-20 20:50:00,34876.0,15767.0,130400.0,131174.0,14972.0,1820155,651487,312331,0
2021-03-20 21:00:00,32959.0,16011.0,123193.0,124086.0,14171.0,1824457,650434,308624,0
2021-03-20 21:10:00,33494.0,21896.0,124970.0,125079.0,14116.0,1806101,632944,309083,0
2021-03-20 21:20:00,33419.0,17998.0,124222.0,124449.0,13471.0,1773650,613659,295300,0
2021-03-20 21:30:00,32109.0,19218.0,120979.0,120991.0,12823.0,1748292,596522,282027,0
2021-03-20 21:40:00,30369.0,18103.0,114686.0,114323.0,11910.0,1725666,577522,266430,0
2021-03-20 21:50:00,29223.0,15519.0,110629.0,110259.0,11750.0,1727725,577722,261659,0
2021-03-20 22:00:00,29323.0,15828.0,113105.0,113268.0,11613.0,1746992,589529,258530,0
2021-03-20 22:10:00,25223.0,14589.0,98256.0,98201.0,9869.0,1704921,553851,237159,0
2021-03-20 22:20:00,23686.0,13632.0,92316.0,91568.0,9086.0,1653746,514355,222037,0
2021-03-20 22:30:00,24214.0,14164.0,90741.0,90786.0,9147.0,1626860,493303,224193,0
2021-03-20 22:40:00,20936.0,13062.0,83159.0,84007.0,7921.0,1590444,462013,205958,0
2021-03-20 22:50:00,18829.0,12419.0,73809.0,73598.0,6890.0,1554720,432425,190517,0
2021-03-20 23:00:00,17649.0,12360.0,68570.0,69266.0,6272.0,1541141,414845,182573,0
2021-03-20 23:10:00,20719.0,13534.0,76890.0,77002.0,7223.0,1557935,425158,195363,0
2021-03-20 23:20:00,19859.0,13342.0,80961.0,80741.0,6682.0,1556453,418647,188081,0
2021-03-20 23:30:00,17741.0,12462.0,71444.0,71685.0,5770.0,1509325,387982,171181,0
2021-03-20 23:40:00,15804.0,11546.0,63222.0,63203.0,5268.0,1482687,367915,161457,0
2021-03-20 23:50:00,14458.0,11400.0,57894.0,58602.0,4763.0,1460523,352158,154024,0
2021-03-21 00:00:00,13068.0,11751.0,51549.0,51750.0,4282.0,1453815,345524,147817,0
2021-03-21 00:10:00,12270.0,11137.0,48770.0,49022.0,3786.0,1442254,330460,141064,0
2021-03-21 00:20:00,11056.0,10424.0,43731.0,44075.0,3368.0,1437822,318222,136334,0
2021-03-21 00:30:00,10390.0,10302.0,42652.0,42646.0,3136.0,1421478,304931,129163,0
2021-03-21 00:40:00,8905.0,9655.0,35643.0,35608.0,2878.0,1396745,292329,123413,0
2021-03-21 00:50:00,7878.0,9332.0,32311.0,32712.0,2524.0,1379901,280060,119541,0
2021-03-21 01:00:00,7303.0,9267.0,29895.0,30187.0,2292.0,1371076,279697,113842,0
2021-03-21 01:10:00,6101.0,8895.0,26339.0,26557.0,2061.0,1358585,266686,110200,0
2021-03-21 01:20:00,5692.0,8457.0,24614.0,24872.0,1842.0,1353046,250677,105873,0
2021-03-21 01:30:00,5048.0,8367.0,21517.0,21842.0,1767.0,1356499,244334,98223,0
2021-03-21 01:40:00,4944.0,8127.0,20205.0,20378.0,1493.0,1340424,238177,97771,0
2021-03-21 01:50:00,4379.0,7802.0,17764.0,17943.0,1450.0,1325545,232093,94530,0
2021-03-21 02:00:00,4274.0,8711.0,17467.0,17796.0,1409.0,1325570,234384,90809,0
2021-03-21 02:10:00,3768.0,9096.0,16073.0,16042.0,1295.0,1317099,227383,88592,0
2021-03-21 02:20:00,3298.0,8170.0,13034.0,13239.0,1141.0,1310764,222150,86521,0
2021-03-21 02:30:00,2994.0,7566.0,12459.0,13114.0,1059.0,1311971,216360,88558,0
2021-03-21 02:40:00,2892.0,7393.0,11914.0,12313.0,997.0,1317435,215566,84010,0
2021-03-21 02:50:00,2625.0,6942.0,10710.0,10809.0,979.0,1293141,208953,79958,0
2021-03-21 03:00:00,2489.0,17607.0,10463.0,10588.0,875.0,1333477,240680,78586,0
2021-03-21 03:10:00,1954.0,20292.0,8329.0,8382.0,855.0,1321351,232589,75966,0
2021-03-21 03:20:00,2041.0,20039.0,8671.0,8848.0,850.0,1313564,230598,74196,0
2021-03-21 03:30:00,1963.0,20313.0,7999.0,8041.0,804.0,1308156,228651,72729,0
2021-03-21 03:40:00,1977.0,20381.0,7854.0,7961.0,716.0,1316780,227572,71187,0
2021-03-21 03:50:00,1364.0,20084.0,5826.0,5815.0,693.0,1309459,228469,70097,0
2021-03-21 04:00:00,1551.0,12752.0,5945.0,5981.0,755.0,1294129,228981,70121,0
2021-03-21 04:10:00,1659.0,9176.0,6110.0,6135.0,680.0,1286926,225954,70815,0
2021-03-21 04:20:00,1586.0,8288.0,6055.0,6219.0,701.0,1279612,225547,69488,0
2021-03-21 04:30:00,1832.0,8330.0,6809.0,6859.0,747.0,1284394,231443,68568,0
2021-03-21 04:40:00,1608.0,8171.0,6611.0,6696.0,733.0,1290448,234652,70113,0
2021-03-21 04:50:00,1580.0,8280.0,6018.0,6260.0,747.0,1305223,239403,69105,0
2021-03-21 05:00:00,1720.0,8328.0,6581.0,6614.0,813.0,1304807,249279,68692,0
2021-03-21 05:10:00,1677.0,8123.0,6485.0,6563.0,820.0,1294404,240916,69500,0
2021-03-21 05:20:00,1730.0,8176.0,6706.0,6960.0,976.0,1305101,251422,68021,0
2021-03-21 05:30:00,2075.0,8313.0,7282.0,7403.0,1049.0,1315430,262635,69301,0
2021-03-21 05:40:00,2029.0,8487.0,7299.0,7429.0,1047.0,1323485,270391,69039,0
2021-03-21 05:50:00,2253.0,8941.0,7688.0,7850.0,1228.0,1345893,282933,71074,0
2021-03-21 06:00:00,2844.0,9757.0,9810.0,9761.0,1572.0,1372447,299235,74326,0
2021-03-21 06:10:00,3083.0,9664.0,10438.0,10428.0,1618.0,1359380,299154,74022,0
2021-03-21 06:20:00,3245.0,9875.0,10901.0,11026.0,1841.0,1373607,310788,78323,0
2021-03-21 06:30:00,4084.0,10627.0,13480.0,13308.0,2309.0,1392785,324946,82410,0
2021-03-21 06:40:00,4821.0,11319.0,16000.0,16107.0,2693.0,1408302,338726,86777,0
2021-03-21 06:50:00,5443.0,12306.0,17605.0,17976.0,3241.0,1431019,355931,94116,0
2021-03-21 07:00:00,6609.0,13516.0,22069.0,22393.0,3801.0,1470148,376558,102092,0
2021-03-21 07:10:00,7222.0,13579.0,24186.0,24129.0,4110.0,1477542,383247,105987,0
2021-03-21 07:20:00,8168.0,14207.0,26832.0,27167.0,4530.0,1479956,397662,111052,0
2021-03-21 07:30:00,9001.0,14907.0,29819.0,29944.0,5149.0,1506943,416527,117185,0
2021-03-21 07:40:00,9960.0,15592.0,32590.0,33397.0,5520.0,1525789,433828,124542,0
2021-03-21 07:50:00,11122.0,16743.0,36835.0,36971.0,6161.0,1553941,455217,133909,0
2021-03-21 08:00:00,13405.0,24182.0,43823.0,43641.0,7451.0,1611642,491911,149438,0
2021-03-21 08:10:00,14533.0,19129.0,48280.0,48276.0,7786.0,1634477,503383,156399,0
2021-03-21 08:20:00,15311.0,17962.0,51675.0,51752.0,8382.0,1654792,523866,167089,0
2021-03-21 08:30:00,17357.0,19666.0,58658.0,58289.0,9211.0,1692025,560238,178587,0
2021-03-21 08:40:00,18860.0,17947.0,64831.0,64716.0,9778.0,1721433,582403,188399,0
2021-03-21 08:50:00,20274.0,18237.0,69390.0,69334.0,10847.0,1753285,611614,199313,0
2021-03-21 09:00:00,22269.0,19185.0,81671.0,82686.0,12128.0,1768555,625703,217902,0
2021-03-21 09:10:00,22661.0,18491.0,81851.0,82448.0,12463.0,1778670,629696,220921,0
2021-03-21 09:20:00,24203.0,18227.0,87980.0,87880.0,12763.0,1805308,645758,231829,0
2021-03-21 09:30:00,24934.0,18477.0,93048.0,93114.0,13654.0,1821312,663908,242207,0
2021-03-21 09:40:00,26461.0,18356.0,94847.0,94292.0,13862.0,1845091,683291,247812,0
2021-03-21 09:50:00,27983.0,19019.0,97021.0,97311.0,14672.0,1890795,714638,261259,0
2021-03-21 10:00:00,30235.0,19270.0,105732.0,105369.0,16246.0,1930060,744886,281603,0
2021-03-21 10:10:00,31549.0,18840.0,111022.0,111765.0,16487.0,1937132,746583,287049,0
2021-03-21 10:20:00,31936.0,18407.0,112380.0,112562.0,16758.0,1958721,755335,291588,0
2021-03-21 10:30:00,32856.0,18627.0,115909.0,116938.0,17069.0,1976146,768811,299676,0
2021-03-21 10:40:00,33497.0,17984.0,117682.0,118018.0,17328.0,1973977,775284,306207,0
2021-03-21 10:50:00,34705.0,18103.0,123470.0,124045.0,17764.0,1983507,781174,313613,0
2021-03-21 11:00:00,35421.0,18094.0,127176.0,126711.0,18344.0,1957131,766054,321123,0
2021-03-21 11:10:00,34382.0,17640.0,122883.0,123513.0,17546.0,1934685,748897,312261,0
2021-03-21 11:20:00,35075.0,17376.0,125384.0,126452.0,17821.0,1952715,752467,316333,0
2021-03-21 11:30:00,35363.0,17562.0,127124.0,127706.0,17398.0,1970652,759754,317589,0
2021-03-21 11:40:00,35690.0,16949.0,127564.0,127802.0,17425.0,1971484,764971,318396,0
2021-03-21 11:50:00,36514.0,18047.0,132031.0,132753.0,18177.0,2013594,796588,330631,0
2021-03-21 12:00:00,37472.0,18634.0,135077.0,136106.0,18526.0,2065357,833885,342504,0
2021-03-21 12:10:00,36829.0,18309.0,133630.0,135003.0,18497.0,2087514,856794,345899,0
2021-03-21 12:20:00,36602.0,18349.0,134097.0,134482.0,18490.0,2104625,873640,350362,0
2021-03-21 12:30:00,36637.0,17619.0,134054.0,135024.0,18291.0,2105653,870057,345631,0
2021-03-21 12:40:00,36488.0,17506.0,133985.0,135476.0,18078.0,2108764,869743,345519,0
2021-03-21 12:50:00,36773.0,17358.0,134091.0,135841.0,18185.0,2112999,884407,345873,0
2021-03-21 13:00:00,37043.0,16695.0,135436.0,137171.0,18874.0,2117936,886631,353089,0
2021-03-21 13:10:00,36349.0,16361.0,133083.0,134375.0,18308.0,2112232,872291,348202,0
2021-03-21 13:20:00,36434.0,15930.0,134756.0,135797.0,18652.0,2109141,867189,344908,0
2021-03-21 13:30:00,36076.0,15828.0,131974.0,133343.0,18008.0,2107831,862517,342230,0
2021-03-21 13:40:00,36207.0,15821.0,133851.0,135652.0,18234.0,2116650,867349,345040,0
2021-03-21 13:50:00,36542.0,16045.0,133188.0,134802.0,18446.0,2124781,876970,346697,0
2021-03-21 14:00:00,36988.0,16136.0,135849.0,137971.0,18604.0,2121886,880590,350381,0
2021-03-21 14:10:00,36605.0,15579.0,133194.0,134149.0,18032.0,2103198,865481,340281,0
2021-03-21 14:20:00,36422.0,15542.0,135027.0,135838.0,18330.0,2098088,861098,336036,0
2021-03-21 14:30:00,35974.0,15516.0,132203.0,133680.0,17864.0,2105533,864516,336310,0
2021-03-21 14:40:00,36096.0,15682.0,132755.0,133698.0,17777.0,2106093,860629,337874,0
2021-03-21 14:50:00,35511.0,15796.0,131387.0,131411.0,17627.0,2118849,872295,337533,0
2021-03-21 15:00:00,36416.0,16143.0,134004.0,135709.0,18547.0,2126143,878804,346101,0
2021-03-21 15:10:00,35152.0,16002.0,131437.0,133039.0,17648.0,2110048,872547,338546,0
2021-03-21 15:20:00,35612.0,16117.0,131560.0,133020.0,17973.0,2110312,874226,342300,0
2021-03-21 15:30:00,36091.0,15958.0,132408.0,134457.0,18022.0,2121060,878772,345751,0
2021-03-21 15:40:00,35992.0,16119.0,132215.0,133798.0,18047.0,2121355,880165,344668,0
2021-03-21 15:50:00,36437.0,16135.0,134392.0,136049.0,18252.0,2138118,891941,346266,0
2021-03-21 16:00:00,37036.0,16560.0,135850.0,137356.0,18555.0,2144023,898857,355145,0
2021-03-21 16:10:00,36544.0,16448.0,134143.0,135176.0,18139.0,2118424,886422,352422,0
2021-03-21 16:20:00,37250.0,16379.0,135864.0,137075.0,18397.0,2117695,887257,348270,0
2021-03-21 16:30:00,37684.0,16909.0,137706.0,139504.0,18362.0,2120958,888968,353927,0
2021-03-21 16:40:00,38423.0,16680.0,139579.0,140324.0,18776.0,2122715,890949,360952,0
2021-03-21 16:50:00,39165.0,16827.0,142956.0,144915.0,19434.0,2147698,907355,370003,0
2021-03-21 17:00:00,40202.0,17035.0,146344.0,148367.0,20096.0,2161669,913225,379011,0
2021-03-21 17:10:00,38549.0,16722.0,142712.0,143585.0,19506.0,2135839,899448,372330,0
2021-03-21 17:20:00,39396.0,16644.0,145072.0,145813.0,19657.0,2115033,892649,368938,0
2021-03-21 17:30:00,39138.0,16653.0,143429.0,144513.0,19737.0,2110702,884665,370539,0
2021-03-21 17:40:00,39056.0,16732.0,142716.0,143529.0,19553.0,2102485,877388,365145,0
2021-03-21 17:50:00,38775.0,16717.0,142921.0,143283.0,19414.0,2105405,877369,363509,0
2021-03-21 18:00:00,40210.0,17403.0,147024.0,147690.0,20425.0,2134878,891627,381957,0
2021-03-21 18:10:00,39836.0,16837.0,146403.0,147678.0,19704.0,2095334,864569,371549,0
2021-03-21 18:20:00,39685.0,16366.0,144073.0,145037.0,19403.0,2051023,835703,362017,0
2021-03-21 18:30:00,40220.0,16830.0,147257.0,148337.0,19889.0,2045198,831789,364409,0
2021-03-21 18:40:00,38281.0,16298.0,140451.0,141955.0,18951.0,2010055,804911,351900,0
2021-03-21 18:50:00,39620.0,16771.0,145628.0,146477.0,18982.0,1999974,793586,352692,0
2021-03-21 19:00:00,39713.0,16164.0,147184.0,148051.0,19433.0,1988149,780236,358891,0
2021-03-21 19:10:00,38108.0,15892.0,141267.0,142011.0,18458.0,1962851,754949,348745,0
2021-03-21 19:20:00,37909.0,15495.0,140026.0,140965.0,18832.0,1931490,733236,342431,0
2021-03-21 19:30:00,38341.0,15605.0,141043.0,141733.0,18029.0,1900024,713124,337945,0
2021-03-21 19:40:00,38536.0,15698.0,142922.0,143617.0,18122.0,1879781,698485,331493,0
2021-03-21 19:50:00,40259.0,15830.0,145770.0,146113.0,18497.0,1888251,700616,335084,0
2021-03-21 20:00:00,40286.0,16038.0,148582.0,150266.0,18653.0,1884509,697018,337223,0
2021-03-21 20:10:00,38005.0,15622.0,142682.0,143323.0,17518.0,1852864,670441,311119,0
2021-03-21 20:20:00,36615.0,15445.0,138453.0,138974.0,16674.0,1828735,648823,295686,0
2021-03-21 20:30:00,36333.0,15554.0,135569.0,134822.0,16315.0,1816114,641054,287055,0
2021-03-21 20:40:00,37718.0,15695.0,140846.0,140504.0,16540.0,1797011,633413,289867,0
2021-03-21 20:50:00,36515.0,15552.0,139160.0,138650.0,15890.0,1784702,624129,275113,0
2021-03-21 21:00:00,35316.0,15394.0,133220.0,133682.0,15010.0,1774906,612685,263929,0
2021-03-21 21:10:00,33877.0,14957.0,130341.0,130079.0,14111.0,1743512,584695,251180,0
2021-03-21 21:20:00,33667.0,15399.0,127785.0,127870.0,14445.0,1738097,575951,257070,0
2021-03-21 21:30:00,32143.0,15020.0,123440.0,123587.0,13733.0,1715915,559405,244203,0
2021-03-21 21:40:00,30316.0,14879.0,114997.0,116312.0,12712.0,1686949,539104,233142,0
2021-03-21 21:50:00,28705.0,14875.0,111280.0,112706.0,12152.0,1667612,527254,222512,0
2021-03-21 22:00:00,27721.0,14962.0,106337.0,107616.0,11013.0,1667623,525468,212838,0
2021-03-21 22:10:00,25770.0,13898.0,99999.0,101662.0,10253.0,1640205,496673,203536,0
2021-03-21 22:20:00,25258.0,13785.0,99354.0,100247.0,9582.0,1609013,469120,193962,0
2021-03-21 22:30:00,22845.0,12990.0,89877.0,90110.0,8513.0,1579340,440432,180831,0
2021-03-21 22:40:00,21773.0,13214.0,85285.0,86116.0,8287.0,1567406,430898,177025,0
2021-03-21 22:50:00,19945.0,12672.0,80047.0,80792.0,7422.0,1537408,414527,165702,0
2021-03-21 23:00:00,19241.0,12422.0,75868.0,76355.0,7137.0,1522256,398264,160398,0
2021-03-21 23:10:00,17767.0,12196.0,71656.0,72265.0,6292.0,1501520,377125,151420,0
2021-03-21 23:20:00,16062.0,11923.0,66605.0,66157.0,5729.0,1481722,357884,144219,0
2021-03-21 23:30:00,13771.0,11206.0,55068.0,55490.0,4963.0,1455690,336643,135653,0
2021-03-21 23:40:00,12931.0,10901.0,52532.0,52690.0,4412.0,1442556,322512,130401,0
2021-03-21 23:50:00,11653.0,10615.0,47530.0,47480.0,3998.0,1429762,313501,124063,0
2021-03-22 00:00:00,10939.0,10470.0,45007.0,45571.0,3796.0,1420206,311362,120503,0
2021-03-22 00:10:00,9459.0,9972.0,38562.0,38691.0,3252.0,1402868,296244,113480,0
2021-03-22 00:20:00,8374.0,9316.0,34545.0,34900.0,2902.0,1385847,281084,108065,0
2021-03-22 00:30:00,7737.0,9026.0,31313.0,32248.0,2638.0,1371940,266625,100043,0
2021-03-22 00:40:00,7108.0,8665.0,29416.0,29684.0,2402.0,1361699,262644,97157,0
2021-03-22 00:50:00,6245.0,8363.0,25137.0,25396.0,2116.0,1351973,252452,92841,0
2021-03-22 01:00:00,5342.0,8170.0,22445.0,22801.0,1991.0,1346469,243061,87864,0
2021-03-22 01:10:00,4533.0,8012.0,18321.0,18680.0,1676.0,1356156,247475,84865,0
2021-03-22 01:20:00,4549.0,7573.0,19186.0,19470.0,1718.0,1322126,225219,82290,0
2021-03-22 01:30:00,3779.0,7316.0,16065.0,16079.0,1405.0,1317653,217847,82338,0
2021-03-22 01:40:00,3358.0,7048.0,13501.0,13792.0,1284.0,1307497,211539,81139,0
2021-03-22 01:50:00,3393.0,6876.0,12821.0,13422.0,1268.0,1303705,209016,76285,0
2021-03-22 02:00:00,2729.0,7722.0,10999.0,10905.0,1163.0,1308301,213709,75081,0
2021-03-22 02:10:00,2612.0,7894.0,10370.0,10586.0,1093.0,1300680,206123,73273,0
2021-03-22 02:20:00,2458.0,6967.0,9122.0,9246.0,1005.0,1305625,202076,70531,0
2021-03-22 02:30:00,2023.0,6351.0,8153.0,8154.0,871.0,1298776,201447,69583,0
2021-03-22 02:40:00,1997.0,6245.0,7865.0,7909.0,880.0,1299113,199982,67904,0
2021-03-22 02:50:00,1876.0,5996.0,7349.0,7480.0,799.0,1289964,195122,66845,0
2021-03-22 03:00:00,1942.0,15644.0,7381.0,7453.0,831.0,1331017,229017,68092,0
2021-03-22 03:10:00,1958.0,17644.0,7712.0,7619.0,769.0,1311292,221044,67328,0
2021-03-22 03:20:00,1676.0,17602.0,6641.0,6636.0,777.0,1314873,219005,65761,0
2021-03-22 03:30:00,1525.0,17657.0,5937.0,6190.0,767.0,1297279,218918,65502,0
2021-03-22 03:40:00,1597.0,17826.0,5528.0,5784.0,711.0,1300247,220113,65655,0
2021-03-22 03:50:00,1709.0,17988.0,5992.0,6007.0,701.0,1299648,223569,63969,0
2021-03-22 04:00:00,1511.0,18840.0,5585.0,5603.0,814.0,1309969,239013,65692,0
2021-03-22 04:10:00,1687.0,12219.0,5763.0,5755.0,813.0,1296223,231557,65254,0
2021-03-22 04:20:00,1655.0,8463.0,5746.0,5712.0,857.0,1287920,231706,62174,0
2021-03-22 04:30:00,1674.0,8105.0,5587.0,5605.0,932.0,1304190,239432,63131,0
2021-03-22 04:40:00,1685.0,8196.0,5704.0,5699.0,966.0,1304563,249902,62736,0
2021-03-22 04:50:00,1887.0,8400.0,6233.0,6094.0,1119.0,1323346,260536,63534,0
2021-03-22 05:00:00,2388.0,8659.0,7561.0,7549.0,1363.0,1334169,275414,65821,0
2021-03-22 05:10:00,2280.0,8525.0,7748.0,7774.0,1446.0,1339371,270973,66218,0
2021-03-22 05:20:00,2567.0,8730.0,8483.0,8352.0,1581.0,1356640,286878,68575,0
2021-03-22 05:30:00,2984.0,9201.0,9337.0,9383.0,1898.0,1381040,307781,70799,0
2021-03-22 05:40:00,3525.0,9449.0,10933.0,10969.0,1987.0,1404966,325079,72944,0
2021-03-22 05:50:00,4002.0,9837.0,12441.0,12426.0,2298.0,1431032,349251,76120,0
2021-03-22 06:00:00,5200.0,11674.0,16589.0,16624.0,3240.0,1486505,389171,86324,0
2021-03-22 06:10:00,5869.0,11850.0,18343.0,18491.0,3553.0,1495511,400462,87851,0
2021-03-22 06:20:00,6766.0,12578.0,21338.0,21632.0,4285.0,1539451,430964,96695,0
2021-03-22 06:30:00,8567.0,14038.0,26214.0,26339.0,5347.0,1587041,473347,107745,0
