date,B1,B2,B3,B4,B5,B6,B7,B8,label
2021-03-14 09:30:00,20887.0,17177.0,78819.0,79434.0,10543.0,1417518,474790,193562,0
2021-03-14 09:40:00,22084.0,16620.0,76850.0,77499.0,11168.0,1430658,484088,197486,0
2021-03-14 09:50:00,23873.0,16869.0,84730.0,85436.0,11584.0,1450360,503575,213756,0
2021-03-14 10:00:00,25855.0,17258.0,90724.0,91438.0,12916.0,1486177,517502,227341,0
2021-03-14 10:10:00,26819.0,16831.0,94335.0,95194.0,12993.0,1496450,518130,230577,0
2021-03-14 10:20:00,26919.0,16918.0,95590.0,96416.0,12835.0,1496461,526706,233903,0
2021-03-14 10:30:00,27632.0,16595.0,96908.0,97085.0,13510.0,1497738,542369,243383,0
2021-03-14 10:40:00,28529.0,16409.0,100242.0,101085.0,13907.0,1508103,543492,247810,0
2021-03-14 10:50:00,29000.0,16206.0,102255.0,102927.0,14184.0,1507805,545127,253864,0
2021-03-14 11:00:00,29954.0,16234.0,107762.0,108556.0,14518.0,1493487,530271,260348,0
2021-03-14 11:10:00,29470.0,15583.0,105648.0,107084.0,14251.0,1491322,514374,257523,0
2021-03-14 11:20:00,30285.0,15435.0,107810.0,108944.0,14180.0,1497303,514165,258881,0
2021-03-14 11:30:00,30148.0,15229.0,107960.0,109089.0,14230.0,1485455,514409,259902,0
2021-03-14 11:40:00,30191.0,14941.0,107789.0,108904.0,14022.0,1492163,517538,263112,0
2021-03-14 11:50:00,30413.0,15421.0,110007.0,111054.0,14737.0,1517092,537187,271061,0
2021-03-14 12:00:00,31279.0,16257.0,110976.0,112507.0,15111.0,1546905,557747,281539,0
2021-03-14 12:10:00,31040.0,18950.0,111913.0,113342.0,14934.0,1566948,572841,285238,0
2021-03-14 12:20:00,30776.0,16198.0,112785.0,113260.0,14942.0,1582936,578352,286160,0
2021-03-14 12:30:00,31262.0,15095.0,113942.0,115145.0,14969.0,1581357,577081,285778,0
2021-03-14 12:40:00,31364.0,14847.0,114543.0,116031.0,14674.0,1567361,576866,285610,0
2021-03-14 12:50:00,31135.0,15042.0,113978.0,115492.0,14803.0,1571560,579849,285771,0
2021-03-14 13:00:00,31558.0,14637.0,113193.0,114749.0,15036.0,1579173,581843,288569,0
2021-03-14 13:10:00,30159.0,14505.0,111010.0,111949.0,14652.0,1567918,572020,281851,0
2021-03-14 13:20:00,30786.0,14185.0,112546.0,114478.0,14779.0,1574784,570605,282123,0
2021-03-14 13:30:00,31268.0,13977.0,113749.0,114503.0,14644.0,1581048,570296,281680,0
2021-03-14 13:40:00,30470.0,13690.0,111195.0,112311.0,14747.0,1572398,566859,279214,0
2021-03-14 13:50:00,30288.0,13856.0,109209.0,110845.0,14741.0,1572000,576063,284385,0
2021-03-14 14:00:00,31000.0,14103.0,112570.0,114365.0,15009.0,1576690,574219,289072,0
2021-03-14 14:10:00,30675.0,14081.0,112955.0,114347.0,14948.0,1567086,569685,285054,0
2021-03-14 14:20:00,29967.0,13590.0,108286.0,110670.0,14821.0,1556077,562621,280458,0
2021-03-14 14:30:00,29951.0,13782.0,109705.0,112052.0,14871.0,1567517,563127,279753,0
2021-03-14 14:40:00,30340.0,13634.0,109590.0,111520.0,14443.0,1570733,562135,278207,0
2021-03-14 14:50:00,30765.0,13964.0,112188.0,113568.0,14775.0,1571160,571092,285145,0
2021-03-14 15:00:00,30678.0,14038.0,112241.0,113666.0,14905.0,1577997,577262,287395,0
2021-03-14 15:10:00,30377.0,14077.0,110776.0,113237.0,14720.0,1567629,570963,283085,0
2021-03-14 15:20:00,30421.0,13805.0,115427.0,117504.0,14764.0,1563383,569611,284536,0
2021-03-14 15:30:00,30374.0,14074.0,110667.0,112945.0,14814.0,1580697,580133,292025,0
2021-03-14 15:40:00,30861.0,14052.0,110978.0,113263.0,14659.0,1586240,581401,288192,0
2021-03-14 15:50:00,31810.0,13887.0,115818.0,117125.0,14972.0,1592928,588198,288632,0
2021-03-14 16:00:00,31178.0,14079.0,113139.0,114287.0,15455.0,1587233,598280,294864,0
2021-03-14 16:10:00,31863.0,13933.0,116607.0,118047.0,15346.0,1584069,592473,290717,0
2021-03-14 16:20:00,31697.0,14059.0,115952.0,116904.0,15425.0,1585661,593851,289568,0
2021-03-14 16:30:00,31925.0,14153.0,116889.0,118434.0,15328.0,1591534,599681,296085,0
2021-03-14 16:40:00,32448.0,14122.0,119159.0,120609.0,15563.0,1597369,599651,295642,0
2021-03-14 16:50:00,33649.0,14414.0,121484.0,122773.0,16122.0,1616270,611947,302715,0
2021-03-14 17:00:00,34633.0,14545.0,124403.0,126525.0,16521.0,1625941,620760,312694,0
2021-03-14 17:10:00,36600.0,15085.0,129898.0,131394.0,17362.0,1620163,624696,330496,0
2021-03-14 17:20:00,35240.0,14946.0,129634.0,131478.0,16948.0,1608188,616327,327320,0
2021-03-14 17:30:00,34726.0,14905.0,127399.0,128508.0,16504.0,1606634,616117,317241,0
2021-03-14 17:40:00,34353.0,14446.0,125205.0,126949.0,16151.0,1600954,613494,310194,0
2021-03-14 17:50:00,34191.0,15023.0,124054.0,125197.0,16521.0,1610965,617399,315348,0
2021-03-14 18:00:00,35063.0,15021.0,126777.0,129131.0,16720.0,1636534,630288,321928,0
2021-03-14 18:10:00,33706.0,14757.0,122751.0,124090.0,16363.0,1597995,602932,309265,0
2021-03-14 18:20:00,34500.0,14312.0,125905.0,127567.0,16402.0,1583907,593639,305833,0
2021-03-14 18:30:00,34351.0,14468.0,126299.0,128275.0,16308.0,1582897,593942,302450,0
2021-03-14 18:40:00,33270.0,14268.0,121773.0,124376.0,15916.0,1555903,575182,294571,0
2021-03-14 18:50:00,34228.0,14259.0,123643.0,125097.0,15958.0,1554679,571083,295160,0
2021-03-14 19:00:00,34738.0,14411.0,125846.0,126621.0,16137.0,1558671,564966,301158,0
2021-03-14 19:10:00,33408.0,14415.0,123359.0,124553.0,15634.0,1538185,548718,288654,0
2021-03-14 19:20:00,32890.0,14108.0,120385.0,121675.0,15498.0,1505796,532131,279876,0
2021-03-14 19:30:00,32985.0,14209.0,122341.0,122898.0,15347.0,1496685,526122,278732,0
2021-03-14 19:40:00,33217.0,14199.0,120592.0,122269.0,15190.0,1487143,518152,272644,0
2021-03-14 19:50:00,35719.0,14431.0,128869.0,130470.0,15850.0,1498872,528068,279925,0
2021-03-14 20:00:00,35721.0,14680.0,131685.0,132709.0,15929.0,1503173,528396,278925,0
2021-03-14 20:10:00,33384.0,14407.0,124495.0,125728.0,14629.0,1489621,509953,257214,0
2021-03-14 20:20:00,31980.0,13684.0,118985.0,120587.0,14113.0,1467956,497562,244544,0
2021-03-14 20:30:00,30824.0,13547.0,117083.0,117109.0,13693.0,1450260,489524,238785,0
2021-03-14 20:40:00,32329.0,13695.0,119088.0,119410.0,13739.0,1435564,478936,238461,0
2021-03-14 20:50:00,32447.0,14151.0,122086.0,121973.0,13734.0,1438701,483339,230832,0
2021-03-14 21:00:00,31815.0,14346.0,118978.0,119956.0,13534.0,1442931,480974,228238,0
2021-03-14 21:10:00,30134.0,14012.0,116424.0,116523.0,12559.0,1420046,459615,217078,0
2021-03-14 21:20:00,29650.0,14272.0,109423.0,109762.0,12256.0,1418490,451710,214490,0
2021-03-14 21:30:00,30153.0,13870.0,113309.0,113714.0,11854.0,1393765,440473,205624,0
2021-03-14 21:40:00,28395.0,13697.0,108365.0,108849.0,11126.0,1371647,426043,192344,0
2021-03-14 21:50:00,26703.0,13137.0,103841.0,104353.0,10520.0,1364926,417706,186112,0
2021-03-14 22:00:00,25328.0,13205.0,97784.0,97760.0,10093.0,1357974,411741,178394,0
2021-03-14 22:10:00,24223.0,12756.0,94600.0,95766.0,9155.0,1347725,398991,169521,0
2021-03-14 22:20:00,22797.0,12703.0,88650.0,88999.0,8445.0,1333965,389254,160772,0
2021-03-14 22:30:00,21067.0,11977.0,82496.0,83301.0,7865.0,1309807,365201,151248,0
2021-03-14 22:40:00,20632.0,11970.0,80403.0,80670.0,7397.0,1288072,358440,145617,0
2021-03-14 22:50:00,19018.0,11625.0,74428.0,74784.0,6661.0,1270623,342238,137481,0
2021-03-14 23:00:00,17323.0,11247.0,67637.0,68064.0,6228.0,1261689,324924,132000,0
2021-03-14 23:10:00,15724.0,10887.0,61811.0,62339.0,5685.0,1248315,311671,123455,0
2021-03-14 23:20:00,14598.0,10510.0,59468.0,59748.0,5080.0,1239348,298578,115670,0
2021-03-14 23:30:00,13375.0,9694.0,53832.0,54070.0,4453.0,1223666,281464,108060,0
2021-03-14 23:40:00,12536.0,9573.0,50957.0,51115.0,4060.0,1203191,271747,103421,0
2021-03-14 23:50:00,10857.0,9526.0,44010.0,44277.0,3751.0,1187173,263721,98133,0
2021-03-15 00:00:00,10294.0,9537.0,41052.0,41846.0,3560.0,1187895,261195,96616,0
2021-03-15 00:10:00,9023.0,8979.0,36497.0,36805.0,3138.0,1167954,246594,90490,0
2021-03-15 00:20:00,8476.0,8627.0,33763.0,34347.0,2730.0,1163832,235253,85970,0
2021-03-15 00:30:00,7449.0,8525.0,29875.0,30313.0,2422.0,1155835,225484,80964,0
2021-03-15 00:40:00,6504.0,8065.0,25882.0,26187.0,2249.0,1148510,217829,78812,0
2021-03-15 00:50:00,5953.0,7534.0,23900.0,24125.0,2039.0,1126701,208643,72173,0
2021-03-15 01:00:00,5580.0,7612.0,21628.0,22182.0,1811.0,1124261,204819,69581,0
2021-03-15 01:10:00,4842.0,7187.0,19596.0,19999.0,1669.0,1114767,196190,66238,0
2021-03-15 01:20:00,4170.0,6778.0,16919.0,17600.0,1497.0,1108532,190636,63925,0
2021-03-15 01:30:00,3948.0,6534.0,15894.0,16392.0,1371.0,1106026,183635,62306,0
2021-03-15 01:40:00,3371.0,6483.0,14090.0,14456.0,1292.0,1099727,179981,60006,0
2021-03-15 01:50:00,3184.0,6188.0,12810.0,13360.0,1189.0,1095860,174748,58118,0
2021-03-15 02:00:00,2817.0,7665.0,11264.0,11481.0,1175.0,1089466,181255,55909,0
2021-03-15 02:10:00,2706.0,8589.0,10712.0,10555.0,1011.0,1088753,175854,55115,0
2021-03-15 02:20:00,2413.0,6700.0,9808.0,9817.0,1000.0,1084778,169484,55123,0
2021-03-15 02:30:00,2092.0,6119.0,8392.0,8613.0,910.0,1076500,165626,52745,0
2021-03-15 02:40:00,2217.0,6102.0,8837.0,9043.0,845.0,1080485,165638,52655,0
2021-03-15 02:50:00,2041.0,5949.0,7838.0,7856.0,865.0,1075855,163424,52903,0
2021-03-15 03:00:00,1982.0,13701.0,7891.0,8126.0,870.0,1109994,190287,51778,0
2021-03-15 03:10:00,1815.0,15071.0,7007.0,7156.0,786.0,1090388,182212,49646,0
2021-03-15 03:20:00,1834.0,14462.0,6759.0,6817.0,785.0,1086174,180178,48729,0
2021-03-15 03:30:00,1716.0,14426.0,6542.0,6263.0,772.0,1082020,178852,49209,0
2021-03-15 03:40:00,1384.0,14278.0,5270.0,5428.0,730.0,1080275,180142,47732,0
2021-03-15 03:50:00,1598.0,14595.0,6190.0,6312.0,761.0,1084546,186663,47443,0
2021-03-15 04:00:00,1668.0,22965.0,6093.0,6160.0,812.0,1117532,206693,48760,0
2021-03-15 04:10:00,1445.0,13550.0,5147.0,5138.0,797.0,1086709,192920,48290,0
2021-03-15 04:20:00,1507.0,7849.0,5205.0,5339.0,858.0,1080679,189061,46883,0
2021-03-15 04:30:00,1484.0,7525.0,5142.0,5242.0,907.0,1077517,193652,47133,0
2021-03-15 04:40:00,1679.0,7434.0,6005.0,5963.0,922.0,1084370,201052,48629,0
2021-03-15 04:50:00,1804.0,7428.0,6297.0,6402.0,1080.0,1095755,207831,48715,0
2021-03-15 05:00:00,2116.0,7800.0,6913.0,7126.0,1308.0,1120490,226236,51265,0
2021-03-15 05:10:00,2210.0,7685.0,7321.0,7667.0,1468.0,1149909,233653,51397,0
2021-03-15 05:20:00,2562.0,7696.0,8400.0,8454.0,1584.0,1140983,243477,51760,0
2021-03-15 05:30:00,2932.0,8204.0,9355.0,9668.0,1706.0,1157285,259370,55967,0
2021-03-15 05:40:00,3103.0,8518.0,10068.0,10036.0,1820.0,1165551,269754,58168,0
2021-03-15 05:50:00,3598.0,9328.0,11247.0,11441.0,2079.0,1183748,288471,61294,0
2021-03-15 06:00:00,4595.0,10691.0,14352.0,14428.0,2832.0,1218815,307538,67923,0
2021-03-15 06:10:00,4815.0,10255.0,15500.0,15618.0,2976.0,1227760,309739,70206,0
2021-03-15 06:20:00,5731.0,11122.0,17828.0,18255.0,3422.0,1259781,330886,76590,0
2021-03-15 06:30:00,7021.0,12564.0,22153.0,22555.0,4445.0,1281848,356629,84743,0
2021-03-15 06:40:00,8270.0,12974.0,25886.0,26030.0,4956.0,1309574,378644,92494,0
2021-03-15 06:50:00,10590.0,14201.0,32481.0,33059.0,6303.0,1350044,411352,104151,0
2021-03-15 07:00:00,13501.0,16264.0,41933.0,42035.0,8122.0,1404891,452332,125176,0
2021-03-15 07:10:00,14788.0,16188.0,46314.0,46974.0,8731.0,1423973,465407,132111,0
2021-03-15 07:20:00,17295.0,16692.0,53971.0,54886.0,9963.0,1486453,505950,147038,0
2021-03-15 07:30:00,20156.0,17903.0,65096.0,65661.0,11664.0,1542487,555059,166243,0
2021-03-15 07:40:00,23811.0,18155.0,74986.0,75902.0,12907.0,1588517,594619,183734,0
2021-03-15 07:50:00,27431.0,18443.0,88176.0,89566.0,15291.0,1654377,647877,205968,0
2021-03-15 08:00:00,33278.0,19641.0,107396.0,109213.0,18530.0,1727767,699412,242275,0
2021-03-15 08:10:00,34805.0,19557.0,114101.0,115876.0,19778.0,1764626,732210,259549,0
2021-03-15 08:20:00,38376.0,19678.0,124185.0,126146.0,21745.0,1836973,798215,283403,0
2021-03-15 08:30:00,41937.0,20353.0,137430.0,139924.0,23672.0,1871386,825498,313861,0
2021-03-15 08:40:00,44717.0,19238.0,143763.0,145759.0,25416.0,1834268,822125,329560,0
2021-03-15 08:50:00,49128.0,19040.0,160469.0,162512.0,27792.0,1812684,823773,357254,0
2021-03-15 09:00:00,56402.0,19112.0,183202.0,185122.0,31948.0,1721407,749005,395911,0
2021-03-15 09:10:00,59054.0,17212.0,195938.0,198165.0,33529.0,1635310,678043,409775,0
2021-03-15 09:20:00,62274.0,16833.0,208384.0,210422.0,34456.0,1632592,667465,427589,0
2021-03-15 09:30:00,64792.0,16740.0,235410.0,237455.0,36965.0,1642581,662266,461282,0
2021-03-15 09:40:00,68028.0,16461.0,237743.0,239632.0,38312.0,1638359,650269,468936,0
2021-03-15 09:50:00,69687.0,16435.0,243954.0,246698.0,39213.0,1644117,655879,484129,0
2021-03-15 10:00:00,75329.0,17222.0,266137.0,267619.0,42240.0,1635038,649215,529590,0
2021-03-15 10:10:00,75297.0,17015.0,267627.0,270200.0,42447.0,1578543,624271,526882,0
2021-03-15 10:20:00,76777.0,16730.0,266577.0,269428.0,42818.0,1566980,611841,527524,0
2021-03-15 10:30:00,79142.0,16465.0,278693.0,281809.0,44708.0,1585601,618010,547558,0
2021-03-15 10:40:00,78046.0,16211.0,271367.0,275754.0,44052.0,1586614,602379,545186,0
2021-03-15 10:50:00,78551.0,16199.0,267859.0,270596.0,44218.0,1590614,598775,544111,0
2021-03-15 11:00:00,80551.0,15999.0,278759.0,282211.0,45091.0,1601791,603359,564087,0
2021-03-15 11:10:00,78291.0,15779.0,271540.0,274859.0,44551.0,1574259,591456,554837,0
2021-03-15 11:20:00,78618.0,15867.0,272696.0,275302.0,43939.0,1572242,598401,554918,0
2021-03-15 11:30:00,77451.0,15749.0,275519.0,278583.0,43503.0,1609525,622745,558183,0
2021-03-15 11:40:00,76350.0,16052.0,267451.0,269734.0,42402.0,1623794,626434,543487,0
2021-03-15 11:50:00,73628.0,16339.0,255734.0,258809.0,41272.0,1680158,662250,531150,0
2021-03-15 12:00:00,71111.0,17463.0,248353.0,251808.0,39628.0,1733401,703677,522224,0
2021-03-15 12:10:00,66839.0,17358.0,232467.0,234487.0,37673.0,1690458,682494,495507,0
2021-03-15 12:20:00,66354.0,17863.0,226293.0,230069.0,36456.0,1692495,695108,488083,0
2021-03-15 12:30:00,67051.0,18268.0,232221.0,234744.0,36180.0,1715830,714166,492176,0
2021-03-15 12:40:00,65942.0,18429.0,225667.0,229099.0,35977.0,1715007,709075,487892,0
2021-03-15 12:50:00,68733.0,19368.0,231369.0,234296.0,37227.0,1777800,752914,505540,0
2021-03-15 13:00:00,72240.0,20182.0,249646.0,252478.0,39606.0,1792530,758804,540265,0
2021-03-15 13:10:00,74422.0,19869.0,253077.0,256553.0,40481.0,1704442,695745,537697,0
2021-03-15 13:20:00,76262.0,19612.0,258300.0,260837.0,41805.0,1700742,693813,544988,0
2021-03-15 13:30:00,78037.0,19680.0,261591.0,263247.0,42723.0,1682064,682607,548432,0
2021-03-15 13:40:00,77767.0,19285.0,261295.0,262809.0,42410.0,1667412,665029,545848,0
2021-03-15 13:50:00,78989.0,19390.0,264891.0,268585.0,43714.0,1694668,677947,562000,0
2021-03-15 14:00:00,79751.0,19533.0,271187.0,274329.0,44451.0,1706086,670662,578670,0
2021-03-15 14:10:00,79383.0,19482.0,273747.0,276490.0,43557.0,1664576,649148,563148,0
2021-03-15 14:20:00,78819.0,19181.0,268156.0,272281.0,43379.0,1649342,642596,555367,0
2021-03-15 14:30:00,79887.0,20779.0,267109.0,270889.0,43686.0,1662189,652456,558879,0
2021-03-15 14:40:00,80127.0,20717.0,270086.0,273287.0,43523.0,1664177,655782,557663,0
2021-03-15 14:50:00,80328.0,21668.0,272108.0,275018.0,43907.0,1701834,682077,570603,0
2021-03-15 15:00:00,83231.0,22525.0,288937.0,293918.0,45950.0,1743860,703338,598007,0
2021-03-15 15:10:00,81652.0,23092.0,285780.0,290037.0,45177.0,1728349,691874,585037,0
2021-03-15 15:20:00,82253.0,24583.0,280002.0,283726.0,44854.0,1721127,697010,578301,0
2021-03-15 15:30:00,84349.0,24965.0,284698.0,289382.0,45577.0,1754389,723217,587988,0
2021-03-15 15:40:00,82162.0,22606.0,277030.0,279651.0,44595.0,1745346,723269,574100,0
2021-03-15 15:50:00,83523.0,22207.0,282281.0,286116.0,44390.0,1768789,739053,587090,0
2021-03-15 16:00:00,85023.0,22465.0,288110.0,291802.0,46143.0,1801177,759758,605117,0
2021-03-15 16:10:00,83865.0,22473.0,284761.0,289247.0,44900.0,1789369,751735,590180,0
2021-03-15 16:20:00,84531.0,22594.0,286869.0,290503.0,44627.0,1790801,755584,589863,0
2021-03-15 16:30:00,83109.0,23381.0,283964.0,287525.0,44714.0,1807899,775276,597463,0
2021-03-15 16:40:00,84236.0,22440.0,285462.0,289211.0,45045.0,1803446,774469,601076,0
2021-03-15 16:50:00,86128.0,22106.0,293688.0,296850.0,45539.0,1834708,798985,609104,0
2021-03-15 17:00:00,85962.0,21318.0,295019.0,299471.0,46027.0,1885125,832160,626439,0
2021-03-15 17:10:00,85126.0,19383.0,292148.0,295219.0,44827.0,1859877,816679,617167,0
2021-03-15 17:20:00,83242.0,19518.0,284058.0,287614.0,43783.0,1859253,817286,610751,0
2021-03-15 17:30:00,82434.0,24537.0,282290.0,285588.0,43803.0,1891068,847333,610206,0
2021-03-15 17:40:00,81096.0,20368.0,278198.0,281760.0,42454.0,1862416,834324,600705,0
2021-03-15 17:50:00,80133.0,19874.0,277056.0,279705.0,41765.0,1875695,843612,594043,0
2021-03-15 18:00:00,77366.0,20878.0,266855.0,269723.0,41033.0,1979731,912114,618584,0
2021-03-15 18:10:00,72508.0,19213.0,250851.0,253807.0,38116.0,1913759,873845,598569,0
2021-03-15 18:20:00,68483.0,18962.0,239165.0,240090.0,35709.0,1873561,846303,573278,0
2021-03-15 18:30:00,66514.0,19486.0,231426.0,233857.0,34063.0,1857148,834541,557013,0
2021-03-15 18:40:00,62469.0,18779.0,219395.0,221267.0,31695.0,1801534,801328,525037,0
2021-03-15 18:50:00,60110.0,18385.0,211144.0,212592.0,30575.0,1776076,776826,508649,0
2021-03-15 19:00:00,58064.0,18650.0,205049.0,208157.0,30086.0,1766313,759824,497228,0
2021-03-15 19:10:00,55508.0,20912.0,196567.0,197371.0,28268.0,1762136,743195,472638,0
2021-03-15 19:20:00,53941.0,21336.0,189795.0,191531.0,27281.0,1728417,714850,453961,0
2021-03-15 19:30:00,52322.0,17116.0,184497.0,186311.0,25852.0,1650667,665018,437091,0
2021-03-15 19:40:00,51875.0,16735.0,184099.0,186589.0,25338.0,1620033,638620,423151,0
2021-03-15 19:50:00,50806.0,16526.0,181260.0,183175.0,24800.0,1598923,624597,409319,0
2021-03-15 20:00:00,49574.0,16708.0,175503.0,178175.0,23385.0,1603221,622112,395807,0
2021-03-15 20:10:00,47489.0,16223.0,171109.0,172728.0,22217.0,1569833,590561,367158,0
2021-03-15 20:20:00,46151.0,15892.0,167121.0,168646.0,21599.0,1574018,576602,366030,0
2021-03-15 20:30:00,46404.0,15958.0,167300.0,168893.0,21512.0,1566975,575128,363528,0
2021-03-15 20:40:00,43658.0,15542.0,159361.0,160711.0,20164.0,1528896,553367,340767,0
2021-03-15 20:50:00,44482.0,15797.0,163698.0,164414.0,20172.0,1521304,553838,330824,0
2021-03-15 21:00:00,44227.0,16343.0,162358.0,163822.0,19750.0,1542948,567488,334401,0
2021-03-15 21:10:00,41354.0,15680.0,152388.0,153793.0,18291.0,1512654,544163,313531,0
2021-03-15 21:20:00,41256.0,14867.0,152901.0,154485.0,17454.0,1497593,524012,302060,0
2021-03-15 21:30:00,39017.0,15000.0,147782.0,149262.0,16556.0,1495211,509524,290395,0
2021-03-15 21:40:00,37758.0,14374.0,141635.0,143288.0,15619.0,1463898,490820,270915,0
2021-03-15 21:50:00,36067.0,14983.0,136622.0,137490.0,14923.0,1455978,488231,260269,0
2021-03-15 22:00:00,34904.0,16565.0,133625.0,133971.0,14587.0,1468345,506276,261766,0
2021-03-15 22:10:00,32175.0,14296.0,122959.0,124342.0,13050.0,1435143,480147,242402,0
2021-03-15 22:20:00,30240.0,13804.0,115619.0,116576.0,11662.0,1399130,449693,223330,0
2021-03-15 22:30:00,28369.0,13433.0,110382.0,111174.0,10743.0,1377902,416965,211188,0
2021-03-15 22:40:00,25877.0,12769.0,101568.0,101858.0,9939.0,1351731,387375,198971,0
2021-03-15 22:50:00,23948.0,12304.0,93007.0,94074.0,8875.0,1312784,365614,184687,0
2021-03-15 23:00:00,22109.0,11983.0,87270.0,87288.0,7962.0,1293589,348027,173772,0
2021-03-15 23:10:00,20294.0,11386.0,79875.0,80611.0,7181.0,1268425,326459,162684,0
2021-03-15 23:20:00,18418.0,11143.0,72688.0,73614.0,6432.0,1249039,308298,151635,0
2021-03-15 23:30:00,16876.0,10778.0,66390.0,66946.0,5915.0,1235926,294982,141585,0
2021-03-15 23:40:00,15439.0,10228.0,62812.0,62530.0,5288.0,1229213,277365,133719,0
2021-03-15 23:50:00,13601.0,10084.0,55122.0,54916.0,4573.0,1215784,267113,125723,0
2021-03-16 00:00:00,12712.0,10545.0,50649.0,50851.0,4505.0,1210320,267140,120756,0
2021-03-16 00:10:00,10974.0,9911.0,43633.0,44515.0,3973.0,1183026,250534,112896,0
2021-03-16 00:20:00,9437.0,9234.0,37926.0,38093.0,3357.0,1171250,236882,106804,0
2021-03-16 00:30:00,8848.0,8583.0,35314.0,35373.0,3223.0,1155073,224416,100587,0
2021-03-16 00:40:00,7573.0,8096.0,30595.0,30373.0,2849.0,1147147,212811,95614,0
2021-03-16 00:50:00,6352.0,7879.0,25767.0,25990.0,2498.0,1146268,203343,91911,0
2021-03-16 01:00:00,5852.0,7785.0,23159.0,23738.0,2240.0,1134117,198811,87677,0
2021-03-16 01:10:00,5324.0,7458.0,21377.0,21419.0,2078.0,1121075,188320,83115,0
2021-03-16 01:20:00,4721.0,7776.0,19362.0,19507.0,1951.0,1110799,184118,80193,0
2021-03-16 01:30:00,4241.0,8631.0,16770.0,17101.0,1781.0,1109368,178118,77155,0
2021-03-16 01:40:00,3945.0,9816.0,15799.0,16052.0,1633.0,1101486,171522,74515,0
2021-03-16 01:50:00,3606.0,10939.0,13977.0,14209.0,1460.0,1104997,167308,70957,0
2021-03-16 02:00:00,3429.0,14371.0,13500.0,13441.0,1461.0,1128123,178308,70350,0
2021-03-16 02:10:00,3138.0,17903.0,12237.0,12478.0,1326.0,1108556,169295,69290,0
2021-03-16 02:20:00,2759.0,19501.0,10931.0,11112.0,1213.0,1103157,165465,66625,0
2021-03-16 02:30:00,2725.0,19400.0,10981.0,11245.0,1184.0,1094682,160896,64431,0
2021-03-16 02:40:00,2617.0,18947.0,10302.0,10464.0,1089.0,1086381,158188,63594,0
2021-03-16 02:50:00,2568.0,18906.0,9878.0,9990.0,1101.0,1082197,155225,62581,0
2021-03-16 03:00:00,2483.0,24739.0,9537.0,9667.0,1027.0,1122640,179279,62109,0
2021-03-16 03:10:00,2396.0,26815.0,9378.0,9456.0,936.0,1105083,170841,60193,0
2021-03-16 03:20:00,2010.0,26265.0,8017.0,8090.0,913.0,1098736,170096,58859,0
2021-03-16 03:30:00,2049.0,26124.0,7676.0,7791.0,984.0,1087523,172210,57209,0
2021-03-16 03:40:00,1889.0,25839.0,7212.0,7276.0,924.0,1083152,170760,57513,0
2021-03-16 03:50:00,1879.0,25986.0,6739.0,6768.0,968.0,1084312,174548,56931,0
2021-03-16 04:00:00,2095.0,21652.0,7471.0,7455.0,1037.0,1084732,177823,56080,0
2021-03-16 04:10:00,1904.0,19183.0,6733.0,6611.0,985.0,1095896,177605,55234,0
2021-03-16 04:20:00,2023.0,18968.0,7470.0,7518.0,1033.0,1082921,180099,54872,0
2021-03-16 04:30:00,2041.0,18577.0,7368.0,7223.0,1071.0,1090602,187595,55446,0
2021-03-16 04:40:00,1926.0,18488.0,6866.0,6807.0,1140.0,1088616,195091,54903,0
2021-03-16 04:50:00,2097.0,18126.0,7187.0,7252.0,1170.0,1096001,203966,55076,0
2021-03-16 05:00:00,2521.0,18251.0,8457.0,8488.0,1472.0,1115471,221484,58726,0
2021-03-16 05:10:00,2443.0,17647.0,8332.0,8343.0,1516.0,1138954,232469,58123,0
2021-03-16 05:20:00,2808.0,16633.0,9256.0,9308.0,1633.0,1158863,246280,60367,0
2021-03-16 05:30:00,3111.0,16085.0,10353.0,10465.0,1928.0,1162215,262420,61760,0
2021-03-16 05:40:00,3403.0,16365.0,11421.0,11526.0,2044.0,1174133,274109,62898,0
2021-03-16 05:50:00,3750.0,15617.0,12225.0,12438.0,2330.0,1184547,290314,66326,0
2021-03-16 06:00:00,4871.0,16133.0,15752.0,15989.0,2944.0,1212148,318490,73242,0
2021-03-16 06:10:00,5152.0,15815.0,16678.0,16972.0,3107.0,1220421,320793,74762,0
2021-03-16 06:20:00,6164.0,16578.0,19216.0,19470.0,3755.0,1258146,340424,81301,0
2021-03-16 06:30:00,7509.0,17706.0,23905.0,24459.0,4537.0,1291314,369923,90663,0
2021-03-16 06:40:00,9159.0,19179.0,28676.0,29056.0,5152.0,1314907,389002,97514,0
2021-03-16 06:50:00,10567.0,20225.0,32618.0,32900.0,6356.0,1348788,421075,107042,0
2021-03-16 07:00:00,13907.0,22226.0,41987.0,42429.0,8144.0,1406149,473169,126996,0
2021-03-16 07:10:00,15503.0,22430.0,48734.0,49239.0,8780.0,1422492,488446,136598,0
2021-03-16 07:20:00,17957.0,22828.0,56406.0,56609.0,9974.0,1474826,512350,148521,0
2021-03-16 07:30:00,21042.0,23110.0,66953.0,67340.0,11363.0,1549778,557690,165612,0
2021-03-16 07:40:00,23656.0,23576.0,75925.0,76486.0,12992.0,1592874,598493,181622,0
2021-03-16 07:50:00,26840.0,23624.0,85433.0,87417.0,15101.0,1658247,650018,202564,0
